Date,Region,Season,Temperature_C,Is_Festival,Base_Demand,City_Proxy,Latitude,Longitude,Served_Population_M,Urbanisation,Elevation_m,Coastal,Area_k_km2,Climate_Zone,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active,Target_Demand
2022-08-09,West_Zone,Monsoon,29.9,0,11587,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,92.1,66.4,41.0,16.6,5.3,1,0.265,0.188,69.0,0.512,82.2,1,100.05,54.3,46.0,0,6.25,0,10861
2022-08-10,West_Zone,Monsoon,28.5,0,11550,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,87.8,1.9,34.9,17.2,6.4,0,0.367,0.146,72.0,0.527,83.5,1,98.17,50.6,34.0,0,6.25,0,9842
2022-08-11,West_Zone,Monsoon,29.5,0,11801,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,89.8,48.6,38.8,10.8,6.2,0,0.411,0.093,53.0,0.5,85.6,1,99.46,51.8,28.4,0,6.25,0,10078
2022-08-12,West_Zone,Monsoon,27.0,0,10243,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,87.7,0.0,30.5,11.2,5.3,0,0.223,0.022,49.0,0.402,82.0,1,99.21,53.1,35.6,0,6.25,0,8686
2022-08-13,West_Zone,Monsoon,24.5,0,11403,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,88.9,0.0,24.5,19.2,5.9,0,0.104,0.039,54.0,0.429,78.9,1,99.87,59.2,29.5,0,6.25,0,9516
2022-08-14,West_Zone,Monsoon,25.4,0,12199,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,96.8,14.4,25.4,13.8,5.4,0,0.156,0.0,63.0,0.457,82.9,1,99.89,52.3,25.9,0,6.25,0,10245
2022-08-15,West_Zone,Monsoon,25.1,0,11647,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,89.3,27.8,25.1,12.0,5.3,0,0.307,0.089,20.0,0.496,84.1,1,99.77,46.7,32.6,0,6.25,0,10115
2022-08-16,West_Zone,Monsoon,25.7,0,11736,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,96.2,24.4,25.7,10.9,5.5,0,0.061,0.1,68.0,0.5,75.2,1,98.6,49.7,32.9,0,6.25,0,10056
2022-08-17,West_Zone,Monsoon,23.4,0,10486,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,89.5,0.0,23.4,13.6,5.8,0,0.295,0.134,61.0,0.493,79.8,1,99.59,60.1,26.1,0,6.25,0,9146
2022-08-18,West_Zone,Monsoon,25.5,0,12071,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,96.2,0.0,25.5,18.5,5.0,0,0.133,0.096,64.0,0.506,82.1,1,99.03,58.3,30.1,0,6.25,0,10525
2022-08-19,West_Zone,Monsoon,29.4,0,11360,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,89.9,25.8,38.5,16.1,6.0,0,0.173,0.143,58.0,0.509,80.6,1,100.83,57.1,28.8,0,6.25,0,9719
2022-08-20,West_Zone,Monsoon,27.4,0,11229,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,99.0,38.6,33.2,14.5,7.1,0,0.069,0.144,35.0,0.492,82.4,1,99.6,55.6,32.2,0,6.25,0,9654
2022-08-21,West_Zone,Monsoon,30.9,0,13729,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,93.1,35.7,45.5,18.8,5.9,0,0.018,0.018,40.0,0.481,80.1,1,99.55,55.7,37.2,0,6.25,0,11744
2022-08-22,West_Zone,Monsoon,23.7,0,11580,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,99.0,13.6,23.7,18.2,5.5,0,0.122,0.049,87.0,0.453,84.8,1,98.17,51.3,34.7,0,6.25,0,9858
2022-08-23,West_Zone,Monsoon,25.5,0,11180,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,90.9,42.1,25.5,15.0,5.5,0,0.28,0.079,48.0,0.499,82.2,1,98.84,56.0,33.8,0,6.25,0,9863
2022-08-24,West_Zone,Monsoon,28.1,0,13477,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,93.4,5.4,34.7,22.3,5.9,0,0.08,0.038,75.0,0.444,76.6,1,99.67,56.5,24.9,0,6.25,0,11490
2022-08-25,West_Zone,Monsoon,25.0,0,11914,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,90.1,8.8,25.0,13.3,4.5,0,0.311,0.065,41.0,0.491,84.2,1,99.31,56.1,33.9,0,6.25,0,10016
2022-08-26,West_Zone,Monsoon,24.5,0,10128,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,93.2,48.5,24.5,17.3,6.5,0,0.093,0.098,60.0,0.498,84.4,1,99.28,50.3,28.6,0,6.25,0,8634
2022-08-27,West_Zone,Monsoon,28.1,0,12038,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,91.8,41.3,34.4,12.8,6.2,0,0.043,0.073,52.0,0.469,81.9,1,97.59,50.7,25.4,0,6.25,0,10187
2022-08-28,West_Zone,Monsoon,19.5,0,10803,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,94.7,15.1,19.5,16.7,4.8,0,0.175,0.08,55.0,0.499,76.5,1,98.51,49.8,38.4,0,6.25,0,9414
2022-08-29,West_Zone,Monsoon,21.6,0,10278,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,91.0,0.0,21.6,13.3,5.3,0,0.218,0.023,54.0,0.512,84.7,1,99.03,56.6,27.3,0,6.25,0,9048
2022-08-30,West_Zone,Monsoon,32.0,0,14763,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,83.7,10.2,46.0,15.4,5.5,0,0.169,0.11,86.0,0.457,78.9,1,100.49,54.4,34.5,0,6.25,0,12891
2022-08-31,West_Zone,Monsoon,26.9,0,10581,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,82.2,36.9,29.7,21.2,5.8,0,0.165,0.106,95.0,0.515,80.9,1,97.38,53.5,31.6,0,6.25,0,9114
2022-09-01,West_Zone,Autumn,27.9,0,12660,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.0,0.0,29.7,8.9,6.7,0,0.31,0.334,124.0,0.576,80.3,1,98.21,54.6,55.2,0,6.25,0,11238
2022-09-02,West_Zone,Autumn,22.5,0,10140,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,75.6,0.6,22.5,7.4,6.5,0,0.159,0.302,113.0,0.529,77.7,1,97.34,46.3,66.1,0,6.25,0,9310
2022-09-03,West_Zone,Autumn,21.8,0,10186,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.9,0.0,21.8,3.7,5.7,0,0.103,0.454,96.0,0.598,82.0,1,99.55,56.3,57.0,0,6.25,0,9240
2022-09-04,West_Zone,Autumn,24.9,0,10784,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.2,0.0,24.9,6.6,6.2,0,0.037,0.485,95.0,0.574,82.6,1,100.39,51.0,57.3,0,6.25,0,9621
2022-09-05,West_Zone,Autumn,22.7,0,11183,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,81.3,0.0,22.7,3.0,7.1,0,0.277,0.394,146.0,0.596,82.3,1,99.55,51.0,56.3,0,6.25,0,10199
2022-09-06,West_Zone,Autumn,19.6,0,9587,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.1,0.0,19.6,8.7,5.9,0,0.107,0.358,94.0,0.467,81.4,1,99.76,49.6,60.9,0,6.25,0,8420
2022-09-07,West_Zone,Autumn,19.0,0,9829,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.2,0.0,19.0,8.6,4.6,0,0.117,0.443,112.0,0.614,79.8,1,98.13,52.6,59.2,0,6.25,0,9052
2022-09-08,West_Zone,Autumn,18.2,0,10257,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,78.3,0.0,18.2,5.5,6.1,0,0.255,0.408,123.0,0.529,86.4,1,99.52,52.5,56.5,0,6.25,0,9185
2022-09-09,West_Zone,Autumn,20.1,0,8595,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,77.3,0.0,20.1,11.0,7.7,0,0.355,0.367,73.0,0.554,82.6,1,98.37,46.8,55.4,0,6.25,0,7691
2022-09-10,West_Zone,Autumn,22.9,0,12096,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.6,0.0,22.9,10.6,6.9,0,0.175,0.438,97.0,0.545,79.2,1,99.19,45.5,59.8,0,6.25,0,10508
2022-09-11,West_Zone,Autumn,26.1,0,9995,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.2,0.0,26.1,6.4,6.2,0,0.136,0.331,96.0,0.588,83.3,1,99.62,52.0,56.7,0,6.25,0,9174
2022-09-12,West_Zone,Autumn,20.0,0,9676,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,65.9,1.2,20.0,7.7,6.2,0,0.149,0.339,108.0,0.538,83.1,1,98.81,55.8,68.6,0,6.25,0,8609
2022-09-13,West_Zone,Autumn,30.7,0,11927,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,79.8,0.0,39.8,4.2,7.2,0,0.104,0.402,125.0,0.544,83.8,1,99.91,55.8,57.4,0,6.25,0,10657
2022-09-14,West_Zone,Autumn,21.2,0,11523,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,65.3,1.4,21.2,5.2,5.3,0,0.114,0.387,138.0,0.59,81.9,1,98.92,56.6,61.7,0,6.25,0,10506
2022-09-15,West_Zone,Autumn,24.6,0,11988,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,66.0,0.0,24.6,2.8,6.0,0,0.115,0.418,108.0,0.586,80.1,1,99.35,51.9,59.5,0,6.25,0,10878
2022-09-16,West_Zone,Autumn,21.8,0,10373,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.7,0.0,21.8,4.6,6.6,0,0.241,0.452,112.0,0.563,77.9,1,100.96,52.0,58.6,0,6.25,0,9768
2022-09-17,West_Zone,Autumn,27.9,0,11870,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,61.8,1.9,29.5,5.7,7.6,0,0.141,0.287,118.0,0.502,80.4,1,99.55,52.4,64.5,0,6.25,0,10373
2022-09-18,West_Zone,Autumn,27.4,0,12152,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.3,0.0,30.2,1.0,6.4,0,0.286,0.382,106.0,0.522,77.0,1,98.3,55.5,62.9,0,6.25,0,10893
2022-09-19,West_Zone,Autumn,20.9,0,10207,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,85.6,0.0,20.9,7.7,7.2,0,0.138,0.494,128.0,0.622,82.9,1,98.56,58.9,62.8,0,6.25,0,9488
2022-09-20,West_Zone,Autumn,26.9,0,12271,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.5,0.0,28.5,9.1,6.1,0,0.113,0.344,128.0,0.559,77.2,1,99.91,51.1,62.7,0,6.25,0,11038
2022-09-21,West_Zone,Autumn,23.9,0,9456,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,65.1,2.2,23.9,6.0,4.4,0,0.278,0.337,71.0,0.549,80.9,1,100.07,52.0,51.9,0,6.25,0,8477
2022-09-22,West_Zone,Autumn,18.6,0,8386,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,63.7,0.0,18.6,1.0,6.6,0,0.152,0.246,132.0,0.536,84.2,1,98.99,52.7,62.2,0,6.25,0,7806
2022-09-23,West_Zone,Autumn,22.5,0,10315,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.3,1.2,22.5,5.2,6.7,0,0.137,0.386,122.0,0.498,81.3,1,97.49,50.9,58.8,0,6.25,0,9243
2022-09-24,West_Zone,Autumn,19.6,0,10711,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,72.7,0.0,19.6,1.8,6.7,0,0.153,0.415,125.0,0.554,81.8,1,98.06,49.9,57.4,0,6.25,0,9870
2022-09-25,West_Zone,Autumn,20.2,0,8955,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,70.6,0.0,20.2,4.2,6.7,0,0.297,0.415,141.0,0.555,83.3,1,99.19,52.2,77.3,0,6.25,0,8305
2022-09-26,West_Zone,Autumn,24.3,0,11845,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,72.5,0.0,24.3,10.4,6.6,0,0.181,0.318,88.0,0.569,83.5,1,99.59,49.7,52.6,0,6.25,0,10749
2022-09-27,West_Zone,Autumn,30.2,0,13007,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.9,0.0,35.5,1.0,6.6,0,0.275,0.379,97.0,0.511,85.1,1,100.01,55.9,59.5,0,6.25,0,11673
2022-09-28,West_Zone,Autumn,28.7,0,11215,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,70.4,6.0,32.1,3.6,6.6,0,0.127,0.393,119.0,0.59,83.7,1,96.97,57.7,59.1,0,6.25,0,9901
2022-09-29,West_Zone,Autumn,30.5,0,11130,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,66.1,2.6,35.3,8.5,6.5,0,0.259,0.383,78.0,0.61,83.1,1,99.87,51.8,59.6,0,6.25,0,10304
2022-09-30,West_Zone,Autumn,22.5,0,11070,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.0,0.0,22.5,3.9,6.1,0,0.174,0.314,116.0,0.487,76.1,1,100.43,59.8,54.9,0,6.25,0,9949
2022-10-01,West_Zone,Autumn,19.2,0,9054,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,77.8,0.0,19.2,3.7,5.1,0,0.238,0.385,135.0,0.557,82.7,1,96.61,51.2,61.1,0,6.25,0,8231
2022-10-02,West_Zone,Autumn,24.0,0,10051,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.7,1.8,24.0,12.1,5.7,0,0.247,0.331,127.0,0.558,87.0,1,102.0,51.0,54.4,0,6.25,0,9042
2022-10-03,West_Zone,Autumn,22.6,0,8345,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.9,0.0,22.6,7.1,6.3,0,0.056,0.268,121.0,0.553,83.9,1,102.76,56.8,61.4,0,6.25,0,7468
2022-10-04,West_Zone,Autumn,23.7,0,12438,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,75.7,0.0,23.7,8.8,5.1,0,0.157,0.421,116.0,0.5,84.9,1,100.59,49.5,60.8,0,6.25,0,11453
2022-10-05,West_Zone,Autumn,24.6,0,11916,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.1,8.3,24.6,7.5,5.3,0,0.246,0.388,112.0,0.567,80.0,1,101.51,56.1,58.8,0,6.25,0,10875
2022-10-06,West_Zone,Autumn,26.5,0,11116,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,62.9,0.0,26.5,6.5,6.4,0,0.262,0.416,111.0,0.557,81.8,1,102.57,55.0,59.6,0,6.25,0,9845
2022-10-07,West_Zone,Autumn,22.6,0,11685,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,68.7,0.0,22.6,9.8,6.3,0,0.275,0.348,124.0,0.539,83.7,1,101.49,52.0,67.9,0,6.25,0,10619
2022-10-08,West_Zone,Autumn,23.3,0,11609,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,66.7,0.0,23.3,11.7,6.2,0,0.16,0.418,92.0,0.627,83.3,1,101.65,51.6,62.9,0,6.25,0,10626
2022-10-09,West_Zone,Autumn,26.4,0,10698,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,73.9,0.0,26.4,1.0,5.1,0,0.304,0.441,146.0,0.564,84.4,1,102.24,50.4,60.9,0,6.25,0,9385
2022-10-10,West_Zone,Autumn,23.4,0,10086,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,73.7,0.0,23.4,5.9,7.4,0,0.084,0.485,107.0,0.595,78.6,1,100.86,57.5,62.1,0,6.25,0,9155
2022-10-11,West_Zone,Autumn,21.4,0,10810,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,78.7,0.0,21.4,5.9,5.5,0,0.001,0.429,130.0,0.564,79.6,1,100.96,52.5,60.2,0,6.25,0,10224
2022-10-12,West_Zone,Autumn,22.2,0,10944,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,74.7,0.0,22.2,4.7,5.9,0,0.122,0.403,121.0,0.568,78.1,1,102.51,55.2,62.8,0,6.25,0,9642
2022-10-13,West_Zone,Autumn,25.5,0,12504,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.7,0.0,25.5,8.9,5.8,0,0.27,0.297,99.0,0.551,82.8,1,102.99,54.2,57.0,0,6.25,0,11086
2022-10-14,West_Zone,Autumn,22.3,0,10286,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,78.6,0.0,22.3,6.8,7.1,0,0.041,0.374,143.0,0.58,81.4,1,102.45,53.1,71.1,0,6.25,0,9108
2022-10-15,West_Zone,Autumn,18.6,0,10521,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,77.2,3.3,18.6,11.8,6.4,0,0.003,0.295,139.0,0.51,81.4,1,103.42,55.7,60.9,0,6.25,0,9255
2022-10-16,West_Zone,Autumn,28.2,1,14466,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.4,0.0,31.0,9.3,6.4,0,-0.022,0.331,92.0,0.547,80.0,1,102.49,56.0,86.1,0,6.25,0,12996
2022-10-17,West_Zone,Autumn,22.8,0,9831,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,79.7,0.0,22.8,10.1,6.1,0,0.224,0.497,119.0,0.59,79.5,1,103.92,55.1,71.1,0,6.25,0,8970
2022-10-18,West_Zone,Autumn,28.2,1,16180,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.7,0.0,31.0,2.4,6.8,0,0.005,0.319,124.0,0.49,82.0,1,102.15,53.1,69.5,0,6.25,0,15014
2022-10-19,West_Zone,Autumn,24.5,0,10601,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.8,0.0,24.5,3.6,5.7,0,0.205,0.239,83.0,0.491,85.3,1,102.35,49.6,61.2,0,6.25,0,9614
2022-10-20,West_Zone,Autumn,24.2,0,11830,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.3,0.0,24.2,3.8,6.7,0,0.117,0.429,82.0,0.594,86.7,1,102.51,51.6,61.8,0,6.25,0,10805
2022-10-21,West_Zone,Autumn,23.2,0,11002,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,75.6,0.0,23.2,10.0,6.1,0,0.073,0.34,105.0,0.531,86.7,1,101.49,52.4,64.7,0,6.25,0,10217
2022-10-22,West_Zone,Autumn,22.9,0,11321,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,78.4,0.0,22.9,3.1,6.7,0,0.05,0.426,96.0,0.645,80.6,1,101.36,53.6,60.7,0,6.25,0,10340
2022-10-23,West_Zone,Autumn,31.2,0,12180,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.0,0.0,37.2,3.2,7.1,0,0.171,0.31,101.0,0.566,78.5,1,101.24,46.5,66.0,0,6.25,0,10908
2022-10-24,West_Zone,Autumn,26.7,1,15035,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.5,0.0,28.8,2.6,6.2,0,0.075,0.354,96.0,0.562,84.7,1,101.6,56.1,63.2,0,6.25,0,13579
2022-10-25,West_Zone,Autumn,20.9,1,14057,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,63.6,0.0,20.9,14.3,5.1,0,0.15,0.452,118.0,0.618,85.8,1,104.24,56.0,69.0,0,6.25,0,12741
2022-10-26,West_Zone,Autumn,20.4,1,13638,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,73.5,0.0,20.4,5.6,6.1,0,0.19,0.301,104.0,0.558,83.3,1,104.01,52.3,71.0,0,6.25,0,12121
2022-10-27,West_Zone,Autumn,26.4,0,12328,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,70.0,0.0,26.4,7.6,5.7,0,0.211,0.37,140.0,0.558,81.9,1,101.87,50.1,56.7,0,6.25,0,11270
2022-10-28,West_Zone,Autumn,22.2,0,10061,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.0,0.0,22.2,2.6,6.4,0,0.243,0.397,123.0,0.517,80.1,1,101.8,51.0,51.3,0,6.25,0,9083
2022-10-29,West_Zone,Autumn,23.0,0,9596,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,84.1,0.0,23.0,8.9,6.2,0,0.166,0.337,134.0,0.564,83.8,1,100.09,47.7,64.4,0,6.25,0,8537
2022-10-30,West_Zone,Autumn,23.3,0,11992,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.7,0.0,23.3,1.0,6.1,0,0.045,0.395,90.0,0.601,83.7,1,101.25,52.1,54.5,0,6.25,0,10974
2022-10-31,West_Zone,Autumn,25.4,0,12128,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,68.7,0.0,25.4,3.1,5.7,0,0.197,0.381,109.0,0.537,82.8,1,101.46,52.9,56.6,0,6.25,0,11034
2022-11-01,West_Zone,Autumn,21.2,0,9395,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,73.4,0.8,21.2,3.8,7.0,0,0.216,0.412,122.0,0.508,78.7,1,101.84,57.4,63.8,0,6.25,0,8445
2022-11-02,West_Zone,Autumn,21.4,0,9803,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,63.1,0.0,21.4,6.7,6.0,0,0.132,0.491,128.0,0.551,79.0,1,101.73,55.6,66.1,0,6.25,0,8867
2022-11-03,West_Zone,Autumn,26.9,0,12621,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,66.1,0.0,28.4,3.6,8.0,0,0.121,0.541,108.0,0.648,81.7,1,102.53,59.0,57.2,0,6.25,0,11821
2022-11-04,West_Zone,Autumn,24.4,0,11716,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.3,0.0,24.4,10.6,6.5,0,0.398,0.408,111.0,0.564,85.1,1,103.11,54.7,54.8,0,6.25,0,10713
2022-11-05,West_Zone,Autumn,21.6,0,11077,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,69.9,0.0,21.6,7.5,6.5,0,0.021,0.373,113.0,0.597,84.7,1,101.63,50.0,55.9,0,6.25,0,10328
2022-11-06,West_Zone,Autumn,30.2,0,11926,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,63.7,0.0,34.0,3.9,6.8,0,0.199,0.406,115.0,0.562,80.8,1,103.81,61.5,65.6,0,6.25,0,11004
2022-11-07,West_Zone,Autumn,27.3,0,12399,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,76.2,0.0,30.0,9.0,6.8,0,0.255,0.366,159.0,0.537,76.5,1,102.74,52.8,65.9,0,6.25,0,10989
2022-11-08,West_Zone,Autumn,21.5,1,15650,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,79.8,0.0,21.5,4.8,7.0,0,0.116,0.285,126.0,0.595,86.0,1,103.31,48.1,73.7,0,6.25,0,14048
2022-11-09,West_Zone,Autumn,27.7,0,11918,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,72.0,0.0,30.3,4.2,7.3,0,0.133,0.377,121.0,0.543,85.7,1,102.0,54.7,61.2,0,6.25,0,10779
2022-11-10,West_Zone,Autumn,19.7,0,9552,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.9,0.0,19.7,8.7,5.2,0,0.11,0.445,97.0,0.564,82.4,1,103.01,47.8,53.4,0,6.25,0,8789
2022-11-11,West_Zone,Autumn,22.4,0,11107,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,71.4,0.0,22.4,1.0,6.9,0,0.15,0.292,98.0,0.547,80.7,1,102.94,53.8,62.3,0,6.25,0,10103
2022-11-12,West_Zone,Autumn,22.4,0,11495,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,68.5,0.0,22.4,8.2,6.7,0,0.24,0.321,116.0,0.532,81.1,1,103.97,52.7,63.9,0,6.25,0,10338
2022-11-13,West_Zone,Autumn,22.7,0,10436,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.4,0.0,22.7,3.9,6.4,0,0.13,0.345,140.0,0.57,84.8,1,103.18,56.4,60.8,0,6.25,0,9256
2022-11-14,West_Zone,Autumn,23.2,1,13897,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,66.9,1.7,23.2,3.9,7.4,0,0.461,0.402,116.0,0.574,83.6,1,103.41,58.2,73.0,0,6.25,0,13104
2022-11-15,West_Zone,Autumn,24.4,1,14568,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,68.3,0.0,24.4,11.9,7.5,0,0.105,0.523,117.0,0.605,80.7,1,102.05,52.5,66.8,0,6.25,0,13782
2022-11-16,West_Zone,Autumn,22.7,0,12122,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,67.2,1.9,22.7,4.4,6.9,0,0.288,0.331,107.0,0.524,88.6,1,103.8,52.9,65.8,0,6.25,0,10781
2022-11-17,West_Zone,Autumn,23.6,1,14260,Mumbai,19.08,72.88,17.1,0.83,14,1,0.6,Tropical_Monsoon,64.0,0.0,23.6,8.9,6.1,0,0.204,0.385,89.0,0.506,77.4,1,101.35,56.6,65.2,0,6.25,0,13045
