Date,Region,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active
2021-08-14,West_Zone,87.1,0,99.05,48.9,30.8,0,6.0,0
2021-08-15,West_Zone,77.8,0,97.8,58.8,30.9,0,6.0,0
2021-08-16,West_Zone,79.6,0,97.54,52.1,34.5,0,6.0,0
2021-08-17,West_Zone,79.6,0,98.15,56.3,30.1,0,6.0,0
2021-08-18,West_Zone,81.9,0,98.95,50.3,36.5,0,6.0,0
2021-08-19,West_Zone,83.1,0,98.37,50.3,43.8,0,6.0,0
2021-08-20,West_Zone,82.2,0,101.13,46.6,40.2,0,6.0,0
2021-08-21,West_Zone,80.9,0,98.34,51.0,28.7,0,6.0,0
2021-08-22,West_Zone,77.8,0,99.2,52.7,32.5,0,6.0,0
2021-08-23,West_Zone,87.6,0,96.98,55.3,27.6,0,6.0,0
2021-08-24,West_Zone,82.8,0,98.99,54.8,35.0,0,6.0,0
2021-08-25,West_Zone,83.7,0,97.92,60.1,35.3,0,6.0,0
2021-08-26,West_Zone,80.0,0,98.36,51.7,34.9,0,6.0,0
2021-08-27,West_Zone,81.1,0,100.03,54.0,28.8,0,6.0,0
2021-08-28,West_Zone,85.5,0,97.96,52.1,30.8,0,6.0,0
2021-08-29,West_Zone,75.4,0,97.0,49.0,38.8,0,6.0,0
2021-08-30,West_Zone,84.3,0,97.14,53.5,36.0,0,6.0,0
2021-08-31,West_Zone,81.3,0,98.45,51.3,29.7,0,6.0,0
2021-09-01,West_Zone,83.2,0,98.38,59.0,53.6,0,6.0,0
2021-09-02,West_Zone,87.0,0,98.32,49.2,59.6,0,6.0,0
2021-09-03,West_Zone,80.6,0,96.94,50.4,59.4,0,6.0,0
2021-09-04,West_Zone,73.9,0,100.23,48.1,53.6,0,6.0,0
2021-09-05,West_Zone,78.7,0,99.66,54.2,58.5,0,6.0,0
2021-09-06,West_Zone,82.0,0,98.31,47.0,57.6,0,6.0,0
2021-09-07,West_Zone,86.9,0,96.64,51.6,57.1,0,6.0,0
2021-09-08,West_Zone,80.8,0,99.74,48.2,57.9,0,6.0,0
2021-09-09,West_Zone,86.6,0,99.28,48.8,61.4,0,6.0,0
2021-09-10,West_Zone,75.0,0,98.23,49.2,60.4,0,6.0,0
2021-09-11,West_Zone,80.5,0,99.31,55.6,66.3,0,6.0,0
2021-09-12,West_Zone,85.1,0,97.61,51.7,61.0,0,6.0,0
2021-09-13,West_Zone,84.8,0,97.13,51.4,64.0,0,6.0,0
2021-09-14,West_Zone,76.1,0,98.24,54.5,53.4,0,6.0,0
2021-09-15,West_Zone,79.5,0,96.52,49.0,60.8,0,6.0,0
2021-09-16,West_Zone,81.6,0,96.95,43.9,58.1,0,6.0,0
2021-09-17,West_Zone,80.0,0,98.6,48.0,63.6,0,6.0,0
2021-09-18,West_Zone,85.5,0,98.29,51.2,61.3,0,6.0,0
2021-09-19,West_Zone,82.0,0,96.66,51.5,67.9,0,6.0,0
2021-09-20,West_Zone,77.7,0,97.63,54.3,55.3,0,6.0,0
2021-09-21,West_Zone,83.4,0,96.69,51.1,56.4,0,6.0,0
2021-09-22,West_Zone,83.5,0,97.53,56.1,61.7,0,6.0,0
2021-09-23,West_Zone,78.6,0,97.42,53.4,59.4,0,6.0,0
2021-09-24,West_Zone,79.3,0,99.01,47.0,55.3,0,6.0,0
2021-09-25,West_Zone,79.9,0,97.85,42.0,61.9,0,6.0,0
2021-09-26,West_Zone,86.1,0,97.76,48.1,57.5,0,6.0,0
2021-09-27,West_Zone,81.7,0,97.61,52.6,62.3,0,6.0,0
2021-09-28,West_Zone,75.4,0,96.28,53.0,51.5,0,6.0,0
2021-09-29,West_Zone,78.4,0,97.9,51.7,58.5,0,6.0,0
2021-09-30,West_Zone,84.1,0,98.48,52.9,60.8,0,6.0,0
2021-10-01,West_Zone,80.8,0,98.23,57.6,72.8,0,6.0,0
2021-10-02,West_Zone,78.3,0,98.69,52.5,63.5,0,6.0,0
2021-10-03,West_Zone,80.9,0,98.74,53.9,70.8,0,6.0,0
2021-10-04,West_Zone,84.9,0,100.2,59.5,62.2,0,6.0,0
2021-10-05,West_Zone,88.5,0,96.88,44.5,59.7,0,6.0,0
2021-10-06,West_Zone,81.8,0,98.24,59.1,63.7,0,6.0,0
2021-10-07,West_Zone,83.5,0,98.36,42.1,52.3,0,6.0,0
2021-10-08,West_Zone,81.7,0,97.7,48.8,59.0,0,6.0,0
2021-10-09,West_Zone,82.7,0,97.39,49.7,66.3,0,6.0,0
2021-10-10,West_Zone,79.2,0,98.52,45.9,69.2,0,6.0,0
2021-10-11,West_Zone,86.3,0,98.43,51.7,63.5,0,6.0,0
2021-10-12,West_Zone,80.6,0,96.98,51.6,59.2,0,6.0,0
2021-10-13,West_Zone,78.7,0,96.25,54.5,57.4,0,6.0,0
2021-10-14,West_Zone,79.7,0,97.56,54.9,73.8,0,6.0,0
2021-10-15,West_Zone,84.0,0,97.39,52.7,74.5,0,6.0,0
2021-10-16,West_Zone,79.9,0,98.67,56.9,57.9,0,6.0,0
2021-10-17,West_Zone,86.6,0,97.15,54.4,76.6,0,6.0,0
2021-10-18,West_Zone,83.9,0,97.91,50.9,65.9,0,6.0,0
2021-10-19,West_Zone,84.6,0,96.39,52.0,48.2,0,6.0,0
2021-10-20,West_Zone,80.7,0,96.56,49.1,60.7,0,6.0,0
2021-10-21,West_Zone,80.1,0,97.35,47.0,58.7,0,6.0,0
2021-10-22,West_Zone,82.1,0,97.88,53.9,62.5,0,6.0,0
2021-10-23,West_Zone,78.4,0,97.33,45.9,63.0,0,6.0,0
2021-10-24,West_Zone,83.4,0,98.3,51.6,51.5,0,6.0,0
2021-10-25,West_Zone,84.8,0,96.47,42.4,59.4,0,6.0,0
2021-10-26,West_Zone,79.9,0,97.97,52.5,63.8,0,6.0,0
2021-10-27,West_Zone,84.1,0,98.0,49.3,61.3,0,6.0,0
2021-10-28,West_Zone,82.8,0,96.77,54.0,61.0,0,6.0,0
2021-10-29,West_Zone,85.3,0,98.46,51.5,57.6,0,6.0,0
2021-10-30,West_Zone,86.9,0,96.08,50.9,60.8,0,6.0,0
2021-10-31,West_Zone,84.3,0,97.58,52.2,62.5,0,6.0,0
2021-11-01,West_Zone,81.8,0,99.07,50.2,56.8,0,6.0,0
2021-11-02,West_Zone,85.6,0,96.08,49.2,54.3,0,6.0,0
2021-11-03,West_Zone,82.1,0,98.99,50.3,63.9,0,6.0,0
2021-11-04,West_Zone,81.2,0,97.17,51.4,69.3,0,6.0,0
2021-11-05,West_Zone,80.2,0,97.77,49.9,67.5,0,6.0,0
2021-11-06,West_Zone,82.3,0,99.78,54.7,46.9,0,6.0,0
2021-11-07,West_Zone,85.0,0,97.77,45.0,66.3,0,6.0,0
2021-11-08,West_Zone,78.9,0,100.03,47.0,56.8,0,6.0,0
2021-11-09,West_Zone,78.3,0,98.13,59.8,81.0,0,6.0,0
2021-11-10,West_Zone,78.3,0,98.38,50.6,66.8,0,6.0,0
2021-11-11,West_Zone,85.1,0,99.33,48.7,54.4,0,6.0,0
2021-11-12,West_Zone,83.2,0,99.05,52.5,59.7,0,6.0,0
2021-11-13,West_Zone,86.4,0,98.68,55.5,58.0,0,6.0,0
2021-11-14,West_Zone,80.4,0,98.09,54.8,58.2,0,6.0,0
2021-11-15,West_Zone,78.3,0,97.03,48.8,64.7,0,6.0,0
2021-11-16,West_Zone,86.7,0,97.1,49.8,66.2,0,6.0,0
2021-11-17,West_Zone,79.8,0,99.94,51.6,55.3,0,6.0,0
2021-11-18,West_Zone,84.0,0,100.35,54.4,68.2,0,6.0,0
2021-11-19,West_Zone,78.0,0,98.81,52.7,53.8,0,6.0,0
2021-11-20,West_Zone,82.5,0,96.93,48.1,57.0,0,6.0,0
2021-11-21,West_Zone,81.5,0,97.96,50.1,72.7,0,6.0,0
2021-11-22,West_Zone,77.7,0,97.93,51.1,61.8,0,6.0,0
2021-11-23,West_Zone,87.7,0,98.23,58.2,56.7,0,6.0,0
2021-11-24,West_Zone,79.3,0,97.93,51.5,61.3,0,6.0,0
2021-11-25,West_Zone,79.2,0,99.36,66.0,75.5,0,6.0,0
2021-11-26,West_Zone,80.0,0,99.11,51.6,61.7,0,6.0,0
2021-11-27,West_Zone,75.5,0,100.48,46.5,66.4,0,6.0,0
2021-11-28,West_Zone,81.0,0,98.53,53.8,67.7,0,6.0,0
2021-11-29,West_Zone,80.0,0,99.15,56.8,56.7,0,6.0,0
2021-11-30,West_Zone,85.0,0,99.72,54.8,55.5,0,6.0,0
2021-12-01,West_Zone,82.9,0,100.03,53.8,67.8,0,6.0,0
2021-12-02,West_Zone,78.2,0,97.81,50.6,72.2,0,6.0,0
2021-12-03,West_Zone,80.0,0,99.48,51.7,66.7,0,6.0,0
2021-12-04,West_Zone,88.5,0,99.25,43.4,73.5,0,6.0,0
2021-12-05,West_Zone,79.3,0,99.44,56.2,75.2,0,6.0,0
2021-12-06,West_Zone,84.5,0,99.23,51.2,65.9,0,6.0,0
2021-12-07,West_Zone,80.0,0,100.91,57.9,68.8,0,6.0,0
2021-12-08,West_Zone,79.0,0,98.34,50.2,69.4,0,6.0,0
2021-12-09,West_Zone,80.4,0,98.31,52.1,70.9,0,6.0,0
2021-12-10,West_Zone,86.4,0,98.47,57.4,71.2,0,6.0,0
2021-12-11,West_Zone,77.6,0,99.03,58.0,76.5,0,6.0,0
2021-12-12,West_Zone,84.0,0,99.65,56.2,76.9,0,6.0,0
2021-12-13,West_Zone,85.7,0,98.93,45.1,68.0,0,6.0,0
2021-12-14,West_Zone,80.3,0,100.43,48.1,75.5,0,6.0,0
2021-12-15,West_Zone,85.0,0,99.45,55.6,78.9,0,6.0,0
2021-12-16,West_Zone,84.5,0,99.39,50.0,78.0,0,6.0,0
2021-12-17,West_Zone,79.6,0,98.19,52.6,73.0,0,6.0,0
2021-12-18,West_Zone,79.2,0,101.38,54.4,71.7,0,6.0,0
2021-12-19,West_Zone,81.5,0,99.54,53.8,65.0,0,6.0,0
2021-12-20,West_Zone,82.3,0,101.26,49.3,69.9,0,6.0,0
2021-12-21,West_Zone,80.9,0,99.04,56.7,64.5,0,6.0,0
2021-12-22,West_Zone,83.7,0,100.52,51.1,77.7,0,6.0,0
2021-12-23,West_Zone,79.7,0,99.16,55.0,70.7,0,6.0,0
2021-12-24,West_Zone,79.3,0,101.58,52.8,71.6,0,6.0,0
2021-12-25,West_Zone,82.0,0,100.91,61.0,68.9,0,6.0,0
2021-12-26,West_Zone,82.7,0,100.68,59.1,64.9,0,6.0,0
2021-12-27,West_Zone,85.9,0,99.14,61.2,75.6,0,6.0,0
2021-12-28,West_Zone,83.4,0,101.8,60.3,74.5,0,6.0,0
2021-12-29,West_Zone,84.1,0,101.97,53.3,76.7,0,6.0,0
2021-12-30,West_Zone,81.0,0,99.59,50.7,63.2,0,6.0,0
2021-12-31,West_Zone,81.0,0,100.16,48.5,78.6,0,6.0,0
2022-01-01,West_Zone,80.1,0,104.96,56.0,71.4,0,6.25,0
2022-01-02,West_Zone,82.5,0,102.1,53.9,75.9,0,6.25,0
2022-01-03,West_Zone,82.4,0,105.25,54.9,58.8,0,6.25,0
2022-01-04,West_Zone,82.3,0,105.16,51.7,74.1,0,6.25,0
2022-01-05,West_Zone,81.4,0,103.61,55.9,71.6,0,6.25,0
2022-01-06,West_Zone,81.9,0,102.01,52.3,70.9,0,6.25,0
2022-01-07,West_Zone,87.0,0,104.57,52.9,71.5,0,6.25,0
2022-01-08,West_Zone,82.8,0,103.14,54.9,69.0,0,6.25,0
2022-01-09,West_Zone,83.8,0,102.72,53.8,64.9,0,6.25,0
2022-01-10,West_Zone,83.4,0,104.71,49.2,65.7,0,6.25,0
2022-01-11,West_Zone,81.5,0,105.69,52.1,72.1,0,6.25,0
2022-01-12,West_Zone,83.6,0,104.19,56.8,78.6,0,6.25,0
2022-01-13,West_Zone,82.1,0,105.63,55.1,77.5,0,6.25,0
2022-01-14,West_Zone,78.2,0,105.14,47.3,73.2,0,6.25,0
2022-01-15,West_Zone,80.3,0,103.14,57.1,69.6,0,6.25,0
2022-01-16,West_Zone,88.0,0,103.99,54.4,82.3,0,6.25,0
2022-01-17,West_Zone,85.5,0,105.66,51.0,75.4,0,6.25,0
2022-01-18,West_Zone,81.1,0,104.05,51.9,75.0,0,6.25,0
2022-01-19,West_Zone,84.0,0,105.46,55.8,65.3,0,6.25,0
2022-01-20,West_Zone,82.7,0,104.26,45.9,73.3,0,6.25,0
2022-01-21,West_Zone,87.2,0,105.43,56.9,65.8,0,6.25,0
2022-01-22,West_Zone,81.6,0,105.17,59.0,82.4,0,6.25,0
2022-01-23,West_Zone,82.7,0,104.52,58.4,67.8,0,6.25,0
2022-01-24,West_Zone,79.6,0,105.5,59.8,69.0,0,6.25,0
2022-01-25,West_Zone,81.6,0,102.67,50.9,68.8,0,6.25,0
2022-01-26,West_Zone,73.8,0,103.78,58.6,70.1,0,6.25,0
2022-01-27,West_Zone,82.8,0,104.43,55.9,75.4,0,6.25,0
2022-01-28,West_Zone,85.0,0,106.1,52.1,72.0,0,6.25,0
2022-01-29,West_Zone,87.1,0,103.51,56.3,72.2,0,6.25,0
2022-01-30,West_Zone,83.4,0,104.95,56.7,75.6,0,6.25,0
2022-01-31,West_Zone,80.9,0,105.33,61.3,64.4,0,6.25,0
2022-02-01,West_Zone,79.5,0,105.29,59.9,75.7,1,6.25,0
2022-02-02,West_Zone,80.6,0,104.98,52.2,72.7,1,6.25,0
2022-02-03,West_Zone,77.2,0,104.48,56.2,68.5,1,6.25,0
2022-02-04,West_Zone,81.2,0,104.89,56.3,72.7,1,6.25,0
2022-02-05,West_Zone,78.3,0,106.14,56.5,72.6,1,6.25,0
2022-02-06,West_Zone,80.2,0,104.5,53.6,58.9,1,6.25,0
2022-02-07,West_Zone,81.4,0,103.06,61.2,78.9,1,6.25,0
2022-02-08,West_Zone,83.0,0,105.71,52.8,78.0,1,6.25,0
2022-02-09,West_Zone,77.0,0,106.77,62.4,65.5,1,6.25,0
2022-02-10,West_Zone,81.0,0,104.25,49.0,68.2,1,6.25,0
2022-02-11,West_Zone,84.1,0,106.68,54.1,78.8,1,6.25,0
2022-02-12,West_Zone,86.2,0,105.87,58.4,75.3,1,6.25,0
2022-02-13,West_Zone,81.8,0,104.22,50.5,73.9,1,6.25,0
2022-02-14,West_Zone,88.6,0,104.7,51.9,74.2,1,6.25,0
2022-02-15,West_Zone,84.1,0,104.68,57.0,73.9,1,6.25,0
2022-02-16,West_Zone,82.2,0,105.62,48.3,66.7,1,6.25,0
2022-02-17,West_Zone,85.7,0,105.29,59.5,69.2,1,6.25,0
2022-02-18,West_Zone,80.5,0,106.6,61.6,77.0,1,6.25,0
2022-02-19,West_Zone,78.9,0,106.37,61.6,75.3,1,6.25,0
2022-02-20,West_Zone,84.8,0,103.99,55.9,73.4,1,6.25,0
2022-02-21,West_Zone,83.6,0,104.14,52.9,68.8,1,6.25,0
2022-02-22,West_Zone,85.1,0,106.2,54.0,76.9,1,6.25,0
2022-02-23,West_Zone,85.1,0,105.09,56.2,67.2,1,6.25,0
2022-02-24,West_Zone,88.0,0,105.45,55.7,79.4,1,6.25,0
2022-02-25,West_Zone,77.6,0,106.19,54.0,68.4,1,6.25,0
2022-02-26,West_Zone,80.9,0,106.52,61.9,67.6,1,6.25,0
2022-02-27,West_Zone,81.1,0,104.45,53.8,72.2,1,6.25,0
2022-02-28,West_Zone,85.5,0,103.48,60.1,73.1,1,6.25,0
2022-03-01,West_Zone,83.1,0,105.6,55.6,45.5,1,6.25,0
2022-03-02,West_Zone,85.5,0,104.88,55.1,38.4,1,6.25,0
2022-03-03,West_Zone,82.8,0,105.82,57.4,47.1,1,6.25,0
2022-03-04,West_Zone,81.9,0,105.68,57.3,49.9,1,6.25,1
2022-03-05,West_Zone,84.0,0,104.81,54.3,44.6,1,6.25,0
2022-03-06,West_Zone,82.8,0,107.89,58.4,49.3,1,6.25,0
2022-03-07,West_Zone,83.2,0,105.83,58.1,43.9,1,6.25,0
2022-03-08,West_Zone,84.0,0,105.25,61.7,39.3,1,6.25,0
2022-03-09,West_Zone,83.3,0,105.94,55.7,35.3,1,6.25,0
2022-03-10,West_Zone,84.9,0,106.38,52.4,42.3,1,6.25,0
2022-03-11,West_Zone,82.2,0,105.24,52.4,53.1,1,6.25,1
2022-03-12,West_Zone,82.5,0,108.2,65.8,44.6,1,6.25,0
2022-03-13,West_Zone,79.0,0,104.37,47.2,43.6,1,6.25,1
2022-03-14,West_Zone,84.9,0,104.45,50.0,48.6,1,6.25,0
2022-03-15,West_Zone,87.1,0,104.31,54.8,48.1,1,6.25,1
2022-03-16,West_Zone,76.6,0,105.93,52.9,37.7,0,6.25,0
2022-03-17,West_Zone,83.9,0,106.4,58.8,54.3,0,6.25,0
2022-03-18,West_Zone,81.6,0,105.61,58.2,46.0,0,6.25,1
2022-03-19,West_Zone,81.4,0,106.42,53.4,49.5,0,6.25,1
2022-03-20,West_Zone,83.9,0,106.41,61.6,42.0,0,6.25,0
2022-03-21,West_Zone,81.9,0,105.6,50.8,35.2,0,6.25,1
2022-03-22,West_Zone,83.2,0,106.4,52.6,44.4,0,6.25,1
2022-03-23,West_Zone,80.9,0,105.78,61.6,39.5,0,6.25,0
2022-03-24,West_Zone,86.5,0,105.57,50.0,50.9,0,6.25,0
2022-03-25,West_Zone,81.3,0,105.49,56.6,37.9,0,6.25,1
2022-03-26,West_Zone,79.7,0,106.22,61.8,57.1,0,6.25,0
2022-03-27,West_Zone,83.0,0,107.21,45.5,48.0,0,6.25,0
2022-03-28,West_Zone,79.5,0,104.79,53.6,47.1,0,6.25,1
2022-03-29,West_Zone,82.7,0,105.52,59.0,42.5,0,6.25,1
2022-03-30,West_Zone,86.9,0,106.16,54.4,36.1,0,6.25,0
2022-03-31,West_Zone,81.9,0,107.76,56.3,37.5,0,6.25,1
2022-04-01,West_Zone,77.9,0,106.43,56.3,41.2,0,6.25,0
2022-04-02,West_Zone,80.8,0,105.19,56.3,37.9,0,6.25,1
2022-04-03,West_Zone,84.4,0,105.08,51.8,44.6,0,6.25,0
2022-04-04,West_Zone,82.3,0,106.98,58.9,41.2,0,6.25,0
2022-04-05,West_Zone,84.1,0,105.68,56.3,38.5,0,6.25,0
2022-04-06,West_Zone,80.1,0,104.76,50.3,37.9,0,6.25,0
2022-04-07,West_Zone,80.8,0,107.0,53.9,37.0,0,6.25,0
2022-04-08,West_Zone,83.9,0,106.29,49.9,44.7,0,6.25,0
2022-04-09,West_Zone,86.8,0,104.79,55.8,41.3,0,6.25,0
2022-04-10,West_Zone,80.8,0,104.64,56.8,45.1,0,6.25,0
2022-04-11,West_Zone,82.1,0,103.8,55.4,44.6,0,6.25,1
2022-04-12,West_Zone,85.3,0,105.34,57.3,44.0,0,6.25,0
2022-04-13,West_Zone,82.4,0,106.26,56.0,48.2,0,6.25,0
2022-04-14,West_Zone,83.9,0,106.91,58.8,37.6,0,6.25,0
2022-04-15,West_Zone,79.8,0,106.37,55.0,48.3,0,6.25,1
2022-04-16,West_Zone,82.0,0,104.63,57.7,47.0,0,6.25,0
2022-04-17,West_Zone,80.1,0,105.64,50.1,44.0,0,6.25,0
2022-04-18,West_Zone,76.9,0,107.35,50.4,41.0,0,6.25,0
2022-04-19,West_Zone,79.3,0,105.4,55.5,45.2,0,6.25,0
2022-04-20,West_Zone,83.3,0,106.67,58.4,47.2,0,6.25,0
2022-04-21,West_Zone,83.7,0,106.53,54.5,38.0,0,6.25,1
2022-04-22,West_Zone,84.3,0,106.63,58.2,48.0,0,6.25,0
2022-04-23,West_Zone,83.5,0,106.29,56.8,53.7,0,6.25,0
2022-04-24,West_Zone,81.3,0,106.61,47.4,44.7,0,6.25,0
2022-04-25,West_Zone,76.5,0,104.35,64.0,51.5,0,6.25,1
2022-04-26,West_Zone,78.6,0,107.34,50.9,47.4,0,6.25,1
2022-04-27,West_Zone,85.3,0,104.0,50.8,46.3,0,6.25,0
2022-04-28,West_Zone,79.5,0,106.1,60.0,41.5,0,6.25,0
2022-04-29,West_Zone,81.8,0,105.73,55.4,43.3,0,6.25,1
2022-04-30,West_Zone,82.2,0,105.13,52.0,40.1,0,6.25,1
2022-05-01,West_Zone,77.8,0,101.77,51.8,49.7,0,6.25,1
2022-05-02,West_Zone,83.0,0,103.28,50.8,41.3,0,6.25,1
2022-05-03,West_Zone,86.6,0,103.51,51.2,53.8,0,6.25,1
2022-05-04,West_Zone,81.9,0,102.59,57.2,47.2,0,6.25,0
2022-05-05,West_Zone,81.2,0,102.38,52.0,47.0,0,6.25,1
2022-05-06,West_Zone,78.5,0,103.93,50.3,38.4,0,6.25,1
2022-05-07,West_Zone,81.2,0,102.21,50.8,48.3,0,6.25,0
2022-05-08,West_Zone,83.6,0,102.57,53.4,43.9,0,6.25,0
2022-05-09,West_Zone,82.0,0,102.39,51.0,42.2,0,6.25,0
2022-05-10,West_Zone,80.7,0,105.04,53.8,41.7,0,6.25,1
2022-05-11,West_Zone,85.0,0,101.71,55.1,38.8,0,6.25,1
2022-05-12,West_Zone,81.2,0,103.36,52.4,45.0,0,6.25,0
2022-05-13,West_Zone,80.7,0,100.81,49.9,44.2,0,6.25,0
2022-05-14,West_Zone,82.4,0,101.52,50.8,38.4,0,6.25,1
2022-05-15,West_Zone,85.9,0,102.15,59.4,47.6,0,6.25,0
2022-05-16,West_Zone,81.5,0,102.3,62.6,55.6,0,6.25,1
2022-05-17,West_Zone,79.3,0,102.14,54.0,37.9,0,6.25,0
2022-05-18,West_Zone,83.6,0,102.29,56.8,44.4,0,6.25,0
2022-05-19,West_Zone,81.0,0,101.67,49.9,53.3,0,6.25,1
2022-05-20,West_Zone,83.7,0,103.62,52.1,41.1,0,6.25,1
2022-05-21,West_Zone,75.9,0,101.31,55.3,47.2,0,6.25,0
2022-05-22,West_Zone,82.1,0,103.03,44.8,47.0,0,6.25,1
2022-05-23,West_Zone,81.3,0,102.94,57.3,48.3,0,6.25,0
2022-05-24,West_Zone,79.1,0,101.28,51.3,54.2,0,6.25,1
2022-05-25,West_Zone,78.4,0,101.84,49.4,36.1,0,6.25,0
2022-05-26,West_Zone,81.2,0,102.17,55.4,46.0,0,6.25,1
2022-05-27,West_Zone,78.8,0,103.82,60.3,42.5,0,6.25,0
2022-05-28,West_Zone,73.1,0,101.75,52.4,44.8,0,6.25,0
2022-05-29,West_Zone,78.5,0,105.71,56.5,45.2,0,6.25,1
2022-05-30,West_Zone,78.3,0,102.83,55.9,43.5,0,6.25,1
2022-05-31,West_Zone,82.1,0,102.38,54.9,39.6,0,6.25,1
2022-06-01,West_Zone,78.4,0,102.89,50.2,28.9,0,6.25,0
2022-06-02,West_Zone,82.0,0,100.25,54.0,44.6,0,6.25,0
2022-06-03,West_Zone,79.1,0,103.11,55.0,27.1,0,6.25,0
2022-06-04,West_Zone,84.3,0,100.59,42.3,40.1,0,6.25,0
2022-06-05,West_Zone,83.1,0,102.75,57.5,28.8,0,6.25,0
2022-06-06,West_Zone,81.1,0,101.26,47.5,34.5,0,6.25,0
2022-06-07,West_Zone,82.4,0,101.02,53.9,43.8,0,6.25,0
2022-06-08,West_Zone,83.7,0,103.56,60.5,38.0,0,6.25,0
2022-06-09,West_Zone,82.2,0,101.66,52.7,26.8,0,6.25,0
2022-06-10,West_Zone,82.4,0,100.19,48.9,32.3,0,6.25,0
2022-06-11,West_Zone,75.7,0,102.67,56.3,33.9,0,6.25,0
2022-06-12,West_Zone,80.4,0,100.44,58.8,39.2,0,6.25,0
2022-06-13,West_Zone,79.7,0,102.99,49.8,34.2,0,6.25,0
2022-06-14,West_Zone,85.2,0,101.58,44.2,33.2,0,6.25,0
2022-06-15,West_Zone,80.8,0,100.29,57.8,42.6,0,6.25,0
2022-06-16,West_Zone,80.0,0,102.35,57.4,41.9,0,6.25,0
2022-06-17,West_Zone,83.7,0,102.02,55.3,37.5,0,6.25,0
2022-06-18,West_Zone,77.4,0,99.34,45.5,30.9,0,6.25,0
2022-06-19,West_Zone,81.7,0,101.36,55.9,20.7,0,6.25,0
2022-06-20,West_Zone,76.1,0,101.69,57.8,27.6,0,6.25,0
2022-06-21,West_Zone,79.8,0,101.6,62.3,26.3,0,6.25,0
2022-06-22,West_Zone,80.6,0,101.14,52.3,33.7,0,6.25,0
2022-06-23,West_Zone,86.4,0,102.04,54.5,38.7,0,6.25,0
2022-06-24,West_Zone,81.6,0,101.83,45.1,43.9,0,6.25,0
2022-06-25,West_Zone,79.3,0,101.25,57.4,40.4,0,6.25,0
2022-06-26,West_Zone,81.6,0,100.95,57.2,30.5,0,6.25,0
2022-06-27,West_Zone,86.3,0,101.3,55.1,35.3,0,6.25,0
2022-06-28,West_Zone,75.8,0,100.52,58.0,36.0,0,6.25,0
2022-06-29,West_Zone,84.3,0,100.06,49.9,26.2,0,6.25,0
2022-06-30,West_Zone,83.1,0,99.93,52.1,29.6,0,6.25,0
2022-07-01,West_Zone,81.7,1,100.92,52.7,31.8,0,6.25,0
2022-07-02,West_Zone,81.1,1,100.13,57.4,44.6,0,6.25,0
2022-07-03,West_Zone,86.3,1,100.79,57.8,35.9,0,6.25,0
2022-07-04,West_Zone,84.2,1,102.24,55.2,27.4,0,6.25,0
2022-07-05,West_Zone,78.9,1,100.67,54.3,31.9,0,6.25,0
2022-07-06,West_Zone,82.1,1,100.98,55.6,36.2,0,6.25,0
2022-07-07,West_Zone,85.7,1,100.58,51.9,32.7,0,6.25,0
2022-07-08,West_Zone,83.6,1,102.08,59.3,32.2,0,6.25,0
2022-07-09,West_Zone,82.8,1,102.4,52.2,37.7,0,6.25,0
2022-07-10,West_Zone,78.1,1,100.24,54.8,41.0,0,6.25,0
2022-07-11,West_Zone,88.9,1,101.4,51.2,40.1,0,6.25,0
2022-07-12,West_Zone,84.2,1,102.73,57.9,32.5,0,6.25,0
2022-07-13,West_Zone,87.4,1,99.45,52.4,33.2,0,6.25,0
2022-07-14,West_Zone,82.9,1,101.55,61.9,32.5,0,6.25,0
2022-07-15,West_Zone,81.9,1,98.8,52.0,39.3,0,6.25,0
2022-07-16,West_Zone,80.1,1,100.54,57.0,32.1,0,6.25,0
2022-07-17,West_Zone,84.9,1,100.33,50.6,24.4,0,6.25,0
2022-07-18,West_Zone,86.5,1,98.73,51.3,36.4,0,6.25,0
2022-07-19,West_Zone,85.1,1,101.5,53.4,36.6,0,6.25,0
2022-07-20,West_Zone,88.8,1,100.52,54.6,32.0,0,6.25,0
2022-07-21,West_Zone,82.4,1,99.41,49.8,43.3,0,6.25,0
2022-07-22,West_Zone,80.1,1,100.64,51.0,31.3,0,6.25,0
2022-07-23,West_Zone,82.8,1,101.18,53.8,41.1,0,6.25,0
2022-07-24,West_Zone,84.4,1,98.48,54.0,27.3,0,6.25,0
2022-07-25,West_Zone,81.2,1,97.06,51.7,35.4,0,6.25,0
2022-07-26,West_Zone,81.9,1,100.14,52.3,30.0,0,6.25,0
2022-07-27,West_Zone,82.6,1,99.38,47.4,33.6,0,6.25,0
2022-07-28,West_Zone,83.5,1,101.46,55.6,37.8,0,6.25,0
2022-07-29,West_Zone,82.4,1,99.72,56.3,31.2,0,6.25,0
2022-07-30,West_Zone,82.6,1,100.37,57.0,30.5,0,6.25,0
2022-07-31,West_Zone,83.9,1,99.84,53.5,32.9,0,6.25,0
2022-08-01,West_Zone,84.3,1,98.45,50.0,52.8,0,6.25,0
2022-08-02,West_Zone,80.5,1,100.0,51.7,35.0,0,6.25,0
2022-08-03,West_Zone,76.5,1,98.61,53.1,34.7,0,6.25,0
2022-08-04,West_Zone,78.9,1,98.53,52.3,36.2,0,6.25,0
