Date,Region,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag
2023-12-25,South_Zone,72.6,0.0,19.3,4.8,3.7,0
2023-12-26,South_Zone,75.6,0.0,17.3,6.7,3.3,0
2023-12-27,South_Zone,86.5,0.0,17.0,3.6,3.3,0
2023-12-28,South_Zone,82.3,0.0,15.9,5.3,3.8,0
2023-12-29,South_Zone,73.8,0.0,19.0,3.3,3.6,0
2023-12-30,South_Zone,84.4,0.0,16.9,7.8,2.9,0
2023-12-31,South_Zone,75.6,0.0,14.5,6.7,2.3,0
2021-01-01,West_Zone,85.5,0.1,12.5,4.7,3.0,0
2021-01-02,West_Zone,72.3,0.0,14.8,6.1,2.7,0
2021-01-03,West_Zone,84.2,0.0,15.3,5.3,3.0,0
2021-01-04,West_Zone,75.3,0.0,17.8,9.4,3.4,0
2021-01-05,West_Zone,72.3,0.0,17.6,4.7,3.5,0
2021-01-06,West_Zone,76.8,1.0,16.8,7.9,3.2,0
2021-01-07,West_Zone,83.8,0.0,9.3,3.9,4.5,0
2021-01-08,West_Zone,77.4,0.8,13.6,8.4,2.7,0
2021-01-09,West_Zone,79.3,0.2,19.1,9.1,4.4,0
2021-01-10,West_Zone,77.5,0.0,12.6,9.3,3.3,0
2021-01-11,West_Zone,80.8,0.0,17.1,10.4,3.2,0
2021-01-12,West_Zone,79.1,0.0,18.5,6.9,4.0,0
2021-01-13,West_Zone,82.6,0.0,8.5,9.7,2.9,0
2021-01-14,West_Zone,77.8,0.0,13.3,10.9,2.9,0
2021-01-15,West_Zone,84.5,0.0,7.1,2.6,4.2,0
2021-01-16,West_Zone,80.8,1.3,16.6,4.2,2.3,0
2021-01-17,West_Zone,87.2,0.0,18.5,1.5,3.5,0
2021-01-18,West_Zone,82.1,0.0,17.6,9.2,3.7,0
2021-01-19,West_Zone,83.6,0.2,15.4,1.5,4.4,0
2021-01-20,West_Zone,95.3,0.0,13.6,1.0,3.2,0
2021-01-21,West_Zone,82.8,0.0,12.9,2.7,5.0,0
2021-01-22,West_Zone,81.5,0.0,14.8,1.0,3.9,0
2021-01-23,West_Zone,82.2,0.0,15.6,6.8,2.1,0
2021-01-24,West_Zone,73.7,0.0,15.4,2.7,2.6,0
2021-01-25,West_Zone,71.3,0.0,24.2,1.0,4.1,0
2021-01-26,West_Zone,78.7,0.0,11.3,5.9,2.6,0
2021-01-27,West_Zone,83.3,0.0,13.2,6.1,3.7,0
2021-01-28,West_Zone,80.5,1.1,11.0,1.0,3.0,0
2021-01-29,West_Zone,80.9,0.0,13.0,3.9,2.7,0
2021-01-30,West_Zone,82.6,0.0,18.0,5.8,3.1,0
2021-01-31,West_Zone,84.9,0.0,12.4,4.9,3.9,0
2021-02-01,West_Zone,77.1,0.0,16.9,5.0,2.4,0
2021-02-02,West_Zone,77.0,0.0,12.7,9.5,4.0,0
2021-02-03,West_Zone,84.3,1.4,15.7,12.4,4.2,0
2021-02-04,West_Zone,84.4,0.0,12.5,5.1,3.2,0
2021-02-05,West_Zone,72.0,0.0,13.3,2.0,2.6,0
2021-02-06,West_Zone,79.4,0.0,11.8,5.3,3.7,0
2021-02-07,West_Zone,82.9,0.0,9.9,6.6,3.0,0
2021-02-08,West_Zone,81.7,0.0,17.0,5.8,2.7,0
2021-02-09,West_Zone,84.3,0.0,13.8,7.8,4.6,0
2021-02-10,West_Zone,82.3,0.0,11.9,12.6,2.8,0
2021-02-11,West_Zone,80.8,0.0,16.9,1.0,2.7,0
2021-02-12,West_Zone,80.2,9.4,13.5,4.5,3.6,0
2021-02-13,West_Zone,75.2,0.0,15.8,10.6,3.5,0
2021-02-14,West_Zone,78.7,0.0,13.4,4.4,4.3,0
2021-02-15,West_Zone,77.6,0.0,17.5,8.4,3.4,0
2021-02-16,West_Zone,81.1,0.0,11.2,7.9,3.1,0
2021-02-17,West_Zone,67.7,0.2,18.2,9.7,3.9,0
2021-02-18,West_Zone,74.6,0.0,19.1,11.7,3.8,0
2021-02-19,West_Zone,76.3,0.0,20.0,7.0,3.9,0
2021-02-20,West_Zone,76.5,0.0,16.8,1.0,3.8,0
2021-02-21,West_Zone,77.0,0.0,16.3,3.9,3.7,0
2021-02-22,West_Zone,82.2,0.0,13.7,12.6,3.2,0
2021-02-23,West_Zone,75.9,0.8,11.1,1.8,3.8,0
2021-02-24,West_Zone,68.9,1.1,18.3,7.5,3.4,0
2021-02-25,West_Zone,74.5,0.0,19.6,1.0,4.2,0
2021-02-26,West_Zone,83.7,2.7,13.6,1.9,4.3,0
2021-02-27,West_Zone,87.4,0.2,15.0,8.7,3.1,0
2021-02-28,West_Zone,81.2,0.0,17.9,6.1,5.1,0
2021-03-01,West_Zone,34.3,0.0,39.7,4.9,9.2,0
2021-03-02,West_Zone,36.6,0.0,56.2,3.6,9.5,0
2021-03-03,West_Zone,46.1,0.0,33.5,1.0,9.7,0
2021-03-04,West_Zone,42.7,0.0,42.3,8.1,9.9,0
2021-03-05,West_Zone,43.8,4.8,45.7,5.2,9.7,0
2021-03-06,West_Zone,35.9,0.0,44.2,1.4,10.2,0
2021-03-07,West_Zone,43.4,0.0,37.9,6.1,9.6,0
2021-03-08,West_Zone,43.8,0.0,43.1,7.7,10.8,0
2021-03-09,West_Zone,48.7,0.0,34.8,5.4,9.3,0
2021-03-10,West_Zone,36.5,0.0,44.3,6.3,9.2,0
2021-03-11,West_Zone,37.6,3.7,49.6,6.1,9.5,0
2021-03-12,West_Zone,34.5,0.7,26.4,3.9,9.4,0
2021-03-13,West_Zone,36.6,0.0,47.5,6.2,10.1,0
2021-03-14,West_Zone,35.5,0.0,53.7,8.2,10.0,0
2021-03-15,West_Zone,37.2,0.0,38.4,9.1,9.0,0
2021-03-16,West_Zone,39.4,0.9,54.4,8.4,10.5,0
2021-03-17,West_Zone,42.2,0.4,39.5,4.0,10.7,0
2021-03-18,West_Zone,33.3,0.0,31.6,7.9,9.4,0
2021-03-19,West_Zone,44.4,0.0,37.6,7.4,10.6,0
2021-03-20,West_Zone,37.6,0.1,38.9,3.9,10.1,0
2021-03-21,West_Zone,43.5,0.0,45.6,4.6,11.0,0
2021-03-22,West_Zone,37.0,0.0,35.2,8.0,9.7,0
2021-03-23,West_Zone,41.4,2.0,43.8,10.1,9.7,0
2021-03-24,West_Zone,42.3,0.0,35.7,1.0,9.9,0
2021-03-25,West_Zone,40.7,0.0,52.5,10.9,9.6,0
2021-03-26,West_Zone,44.9,0.0,34.6,9.5,9.6,0
2021-03-27,West_Zone,46.8,0.0,26.6,6.6,9.9,0
2021-03-28,West_Zone,36.5,0.0,33.2,5.3,9.9,0
2021-03-29,West_Zone,36.0,0.0,35.0,7.2,9.4,0
2021-03-30,West_Zone,44.5,0.0,27.7,4.1,9.3,0
2021-03-31,West_Zone,39.8,0.0,48.7,5.5,10.2,0
2021-04-01,West_Zone,38.8,0.0,40.7,1.6,10.0,0
2021-04-02,West_Zone,45.6,0.0,41.0,1.0,10.0,0
2021-04-03,West_Zone,42.7,0.0,34.6,13.0,9.6,0
2021-04-04,West_Zone,38.8,1.9,35.1,6.2,9.0,0
2021-04-05,West_Zone,39.4,0.0,44.8,6.6,9.3,0
2021-04-06,West_Zone,46.2,0.0,32.7,5.9,9.6,0
2021-04-07,West_Zone,46.7,0.0,32.9,3.5,9.8,0
2021-04-08,West_Zone,48.8,0.0,57.2,5.1,10.2,0
2021-04-09,West_Zone,39.7,0.0,36.9,6.3,9.1,0
2021-04-10,West_Zone,44.3,0.0,33.6,5.4,9.3,0
2021-04-11,West_Zone,44.1,0.4,42.3,3.7,8.9,0
2021-04-12,West_Zone,43.4,0.0,36.5,7.4,8.6,0
2021-04-13,West_Zone,41.3,0.0,35.2,6.6,9.5,0
2021-04-14,West_Zone,35.0,0.0,36.7,7.2,10.3,0
2021-04-15,West_Zone,38.2,2.3,44.4,8.1,9.7,0
2021-04-16,West_Zone,40.7,0.0,29.7,5.5,10.4,0
2021-04-17,West_Zone,38.9,0.0,27.1,5.5,9.0,0
2021-04-18,West_Zone,38.7,0.0,37.9,10.4,9.5,0
2021-04-19,West_Zone,37.0,0.4,38.5,3.2,9.0,0
2021-04-20,West_Zone,47.6,0.0,34.2,1.0,9.2,0
2021-04-21,West_Zone,47.0,0.0,36.0,7.7,8.7,0
2021-04-22,West_Zone,40.3,0.0,32.2,4.1,8.4,0
2021-04-23,West_Zone,37.9,0.0,50.6,2.8,9.1,0
2021-04-24,West_Zone,30.0,0.0,45.5,8.7,9.9,0
2021-04-25,West_Zone,36.3,0.0,51.1,5.6,9.4,0
2021-04-26,West_Zone,49.1,0.0,28.5,2.2,8.9,0
2021-04-27,West_Zone,46.9,0.0,40.2,11.8,9.8,0
2021-04-28,West_Zone,38.2,0.0,40.5,1.2,8.7,0
2021-04-29,West_Zone,50.0,0.0,34.5,5.7,9.4,0
2021-04-30,West_Zone,32.5,0.0,43.9,1.0,10.2,0
2021-05-01,West_Zone,35.3,0.0,40.4,6.8,10.2,0
2021-05-02,West_Zone,45.5,0.0,43.1,4.1,9.9,0
2021-05-03,West_Zone,52.6,4.2,37.0,8.5,9.4,0
2021-05-04,West_Zone,48.5,0.0,30.7,5.9,8.9,0
2021-05-05,West_Zone,42.0,0.0,40.5,10.1,9.5,0
2021-05-06,West_Zone,30.1,4.0,39.8,4.7,10.7,0
2021-05-07,West_Zone,32.8,0.0,35.6,1.2,9.7,0
2021-05-08,West_Zone,42.0,0.0,43.9,6.7,9.6,0
2021-05-09,West_Zone,40.1,0.0,41.0,5.2,9.9,0
2021-05-10,West_Zone,37.4,0.0,36.6,1.0,9.5,0
2021-05-11,West_Zone,43.1,0.0,38.8,2.8,9.7,0
2021-05-12,West_Zone,43.0,0.0,40.2,3.8,9.4,0
2021-05-13,West_Zone,42.1,0.0,62.8,10.7,9.7,1
2021-05-14,West_Zone,42.1,0.0,43.5,8.1,10.2,0
2021-05-15,West_Zone,52.1,0.0,31.5,5.0,8.1,0
2021-05-16,West_Zone,41.2,0.0,44.0,7.4,9.9,0
2021-05-17,West_Zone,44.2,0.1,33.2,1.0,9.1,0
2021-05-18,West_Zone,49.1,0.0,37.5,4.3,8.3,0
2021-05-19,West_Zone,39.7,0.0,32.8,7.2,8.8,0
2021-05-20,West_Zone,57.2,0.0,43.2,6.5,9.5,0
2021-05-21,West_Zone,43.4,0.0,43.6,4.4,9.7,0
2021-05-22,West_Zone,45.7,0.0,36.4,5.9,9.9,0
2021-05-23,West_Zone,44.4,0.0,43.3,7.0,10.1,0
2021-05-24,West_Zone,52.3,0.0,42.1,6.0,8.6,0
2021-05-25,West_Zone,45.6,0.5,44.4,8.6,9.8,0
2021-05-26,West_Zone,36.1,0.0,33.3,7.0,9.8,0
2021-05-27,West_Zone,48.5,0.0,46.4,7.5,9.8,0
2021-05-28,West_Zone,42.3,0.0,34.8,11.1,9.7,0
2021-05-29,West_Zone,43.1,0.0,39.8,8.5,8.4,0
2021-05-30,West_Zone,34.7,2.6,41.6,11.2,9.1,0
2021-05-31,West_Zone,45.9,0.0,38.3,4.0,10.3,0
2021-06-01,West_Zone,92.2,0.0,24.3,9.2,5.3,0
2021-06-02,West_Zone,93.8,4.9,34.1,13.6,7.0,0
2021-06-03,West_Zone,91.5,2.8,35.4,13.3,4.9,0
2021-06-04,West_Zone,99.0,40.7,24.5,18.4,6.4,0
2021-06-05,West_Zone,99.0,0.0,22.2,10.6,5.0,0
2021-06-06,West_Zone,88.8,114.5,66.5,13.8,6.6,1
2021-06-07,West_Zone,95.1,0.0,25.4,15.2,5.3,0
2021-06-08,West_Zone,93.1,62.3,25.0,14.3,5.6,1
2021-06-09,West_Zone,99.0,8.8,24.6,13.5,5.8,0
2021-06-10,West_Zone,89.1,36.3,48.9,15.1,5.5,0
2021-06-11,West_Zone,94.8,3.0,21.8,17.2,5.8,0
2021-06-12,West_Zone,95.3,0.0,55.1,18.6,5.7,0
2021-06-13,West_Zone,89.7,28.2,38.4,14.1,5.8,0
2021-06-14,West_Zone,94.5,0.0,25.6,11.6,3.9,0
2021-06-15,West_Zone,83.5,3.9,42.1,18.6,5.6,0
2021-06-16,West_Zone,96.2,11.1,37.9,10.8,6.4,0
2021-06-17,West_Zone,99.0,0.0,25.6,19.4,5.9,0
2021-06-18,West_Zone,97.2,33.9,32.6,18.0,6.1,0
2021-06-19,West_Zone,99.0,30.5,25.3,18.5,5.5,0
2021-06-20,West_Zone,88.2,22.9,37.6,16.1,6.7,0
2021-06-21,West_Zone,95.5,48.7,26.2,7.7,5.7,0
2021-06-22,West_Zone,88.0,0.0,35.9,10.9,5.3,0
2021-06-23,West_Zone,90.3,31.9,44.8,14.9,6.3,0
2021-06-24,West_Zone,99.0,3.9,22.9,12.0,5.9,0
2021-06-25,West_Zone,93.5,52.4,35.4,13.1,6.0,0
2021-06-26,West_Zone,84.8,46.4,39.8,15.8,5.5,0
2021-06-27,West_Zone,85.2,0.0,40.3,13.5,5.9,0
2021-06-28,West_Zone,87.7,0.0,25.7,10.3,6.4,0
2021-06-29,West_Zone,97.2,18.5,25.5,16.7,5.8,0
2021-06-30,West_Zone,99.0,82.5,35.8,15.5,4.8,1
2021-07-01,West_Zone,99.0,21.7,26.3,13.3,5.2,0
2021-07-02,West_Zone,84.4,0.0,29.7,16.1,5.2,0
2021-07-03,West_Zone,97.9,29.8,53.0,14.3,5.4,0
2021-07-04,West_Zone,97.1,98.2,40.2,18.0,4.4,1
2021-07-05,West_Zone,84.5,9.2,37.7,14.5,6.9,0
2021-07-06,West_Zone,93.0,0.0,25.8,18.0,5.0,0
2021-07-07,West_Zone,98.0,10.2,40.0,8.4,5.2,0
2021-07-08,West_Zone,92.0,17.8,63.0,15.4,4.8,0
2021-07-09,West_Zone,85.5,0.0,39.3,12.8,6.3,0
2021-07-10,West_Zone,97.7,0.0,25.6,11.4,5.5,0
2021-07-11,West_Zone,79.7,19.7,46.8,17.5,5.7,0
2021-07-12,West_Zone,92.1,0.0,33.8,16.7,5.5,0
2021-07-13,West_Zone,99.0,56.2,32.1,8.0,6.0,0
2021-07-14,West_Zone,91.7,64.4,43.7,16.1,5.5,1
2021-07-15,West_Zone,90.2,10.8,36.8,15.8,4.5,0
2021-07-16,West_Zone,98.4,29.9,31.0,11.8,4.8,0
2021-07-17,West_Zone,99.0,68.3,26.4,11.5,4.8,1
2021-07-18,West_Zone,99.0,5.7,23.4,9.2,5.6,0
2021-07-19,West_Zone,99.0,22.2,25.6,13.0,6.1,0
2021-07-20,West_Zone,97.5,6.4,42.4,13.5,6.6,0
2021-07-21,West_Zone,99.0,67.6,22.1,16.4,4.4,1
2021-07-22,West_Zone,93.7,35.5,39.6,14.8,6.1,0
2021-07-23,West_Zone,95.0,34.9,25.7,10.8,5.2,0
2021-07-24,West_Zone,93.2,7.4,26.0,14.7,7.3,0
2021-07-25,West_Zone,87.8,75.0,30.2,13.2,6.4,1
2021-07-26,West_Zone,89.5,13.6,26.2,11.2,6.6,0
2021-07-27,West_Zone,91.1,8.5,37.7,9.2,6.2,0
2021-07-28,West_Zone,93.7,59.1,38.4,15.9,5.9,0
2021-07-29,West_Zone,96.6,12.0,64.8,15.3,5.7,0
2021-07-30,West_Zone,92.1,0.0,39.5,15.7,5.4,0
2021-07-31,West_Zone,96.2,46.3,48.7,11.8,5.3,0
2021-08-01,West_Zone,97.5,3.3,42.4,14.5,6.1,0
2021-08-02,West_Zone,90.8,35.9,41.0,9.9,6.7,0
2021-08-03,West_Zone,95.7,0.0,37.8,11.0,5.5,0
2021-08-04,West_Zone,90.5,42.7,42.8,14.1,5.3,0
2021-08-05,West_Zone,97.8,32.0,49.9,14.8,4.9,0
2021-08-06,West_Zone,95.3,24.9,41.7,9.1,5.9,0
2021-08-07,West_Zone,88.5,12.0,25.9,10.8,6.3,0
2021-08-08,West_Zone,94.7,0.0,30.6,12.9,6.4,0
2021-08-09,West_Zone,97.8,31.7,63.9,16.9,6.8,0
2021-08-10,West_Zone,90.9,92.4,42.2,11.6,6.0,1
2021-08-11,West_Zone,94.9,38.3,38.0,14.4,5.7,0
2021-08-12,West_Zone,97.4,6.8,25.5,14.7,6.3,0
2021-08-13,West_Zone,90.7,54.1,23.5,13.3,4.8,0
2021-08-14,West_Zone,94.0,6.2,45.9,14.8,5.5,0
2021-08-15,West_Zone,82.8,3.9,52.6,10.0,7.0,0
2021-08-16,West_Zone,90.6,0.0,31.4,12.0,5.0,0
2021-08-17,West_Zone,98.9,18.7,33.5,18.3,5.6,0
2021-08-18,West_Zone,96.8,19.6,25.0,18.5,5.9,0
2021-08-19,West_Zone,90.5,8.2,40.9,16.5,5.8,0
2021-08-20,West_Zone,95.1,0.0,36.5,17.3,6.4,0
2021-08-21,West_Zone,93.0,0.0,33.6,8.5,6.6,0
2021-08-22,West_Zone,96.1,39.1,23.2,11.2,5.7,0
2021-08-23,West_Zone,99.0,13.9,22.6,13.1,6.2,0
2021-08-24,West_Zone,87.3,4.9,46.4,21.2,5.3,0
2021-08-25,West_Zone,95.2,22.4,25.0,13.1,5.4,0
2021-08-26,West_Zone,92.2,0.0,31.3,16.2,7.0,0
2021-08-27,West_Zone,83.7,0.0,41.1,15.1,7.0,0
2021-08-28,West_Zone,87.8,21.5,37.5,15.1,4.9,0
2021-08-29,West_Zone,99.0,0.0,25.8,13.9,5.5,0
2021-08-30,West_Zone,94.5,63.7,38.2,10.4,5.8,1
2021-08-31,West_Zone,87.1,0.0,31.0,5.9,5.9,0
2021-09-01,West_Zone,62.1,0.0,28.2,9.8,7.4,0
2021-09-02,West_Zone,70.6,0.0,24.8,4.2,7.6,0
2021-09-03,West_Zone,79.7,0.0,23.5,1.0,6.4,0
2021-09-04,West_Zone,69.5,0.0,25.9,7.3,7.2,0
2021-09-05,West_Zone,76.1,0.0,30.2,7.3,7.0,0
2021-09-06,West_Zone,72.6,0.0,25.2,8.3,6.5,0
2021-09-07,West_Zone,71.7,0.0,30.5,9.3,5.6,0
2021-09-08,West_Zone,66.4,1.6,21.5,3.2,6.9,0
2021-09-09,West_Zone,76.9,0.0,23.0,3.4,6.8,0
2021-09-10,West_Zone,71.1,0.0,22.1,5.0,6.6,0
2021-09-11,West_Zone,77.2,0.0,21.9,8.5,5.8,0
2021-09-12,West_Zone,67.9,0.0,23.3,1.0,7.6,0
2021-09-13,West_Zone,76.9,0.0,16.7,6.4,6.2,0
2021-09-14,West_Zone,72.2,0.0,25.9,8.8,5.9,0
2021-09-15,West_Zone,74.1,0.0,18.5,8.7,5.4,0
2021-09-16,West_Zone,71.7,0.0,29.4,8.1,7.0,0
2021-09-17,West_Zone,70.4,0.0,23.7,9.2,6.9,0
2021-09-18,West_Zone,69.0,0.0,22.9,1.0,6.1,0
2021-09-19,West_Zone,79.9,0.0,23.5,10.8,6.7,0
2021-09-20,West_Zone,76.1,0.0,25.3,7.0,6.9,0
2021-09-21,West_Zone,68.8,0.0,22.4,10.0,6.5,0
2021-09-22,West_Zone,73.2,0.0,26.0,2.5,6.1,0
2021-09-23,West_Zone,66.6,0.0,26.1,1.0,7.1,0
2021-09-24,West_Zone,65.6,0.0,24.1,11.4,7.0,0
2021-09-25,West_Zone,77.5,1.9,22.8,3.2,6.7,0
2021-09-26,West_Zone,65.0,0.0,20.8,5.1,5.8,0
2021-09-27,West_Zone,76.9,0.0,22.9,7.6,5.6,0
2021-09-28,West_Zone,66.4,0.0,35.4,8.3,6.8,0
2021-09-29,West_Zone,68.6,5.7,29.2,9.2,7.2,0
2021-09-30,West_Zone,72.8,0.0,25.4,6.7,7.1,0
2021-10-01,West_Zone,75.6,0.0,22.1,2.8,6.7,0
2021-10-02,West_Zone,70.9,3.0,18.3,8.1,5.9,0
2021-10-03,West_Zone,74.6,0.0,24.9,8.2,6.0,0
2021-10-04,West_Zone,73.7,0.0,21.4,1.0,6.3,0
2021-10-05,West_Zone,63.7,0.0,27.9,10.3,6.6,0
2021-10-06,West_Zone,71.7,2.6,22.4,1.0,7.0,0
2021-10-07,West_Zone,76.9,0.5,26.6,9.1,6.3,0
2021-10-08,West_Zone,80.6,0.0,22.9,4.1,6.2,0
2021-10-09,West_Zone,76.9,0.0,21.1,8.1,7.5,0
2021-10-10,West_Zone,64.0,0.0,28.1,7.5,7.5,0
2021-10-11,West_Zone,74.4,0.0,23.5,5.9,5.9,0
2021-10-12,West_Zone,77.2,0.0,21.7,7.4,7.2,0
2021-10-13,West_Zone,77.6,0.0,20.1,5.7,5.6,0
2021-10-14,West_Zone,74.3,0.0,26.1,8.1,6.3,0
2021-10-15,West_Zone,78.1,0.0,16.2,12.6,5.9,0
2021-10-16,West_Zone,72.3,0.0,22.2,2.0,6.3,0
2021-10-17,West_Zone,69.3,0.0,22.8,1.0,6.8,0
2021-10-18,West_Zone,64.5,0.0,20.0,4.8,6.3,0
2021-10-19,West_Zone,69.7,0.0,35.0,4.5,7.1,0
2021-10-20,West_Zone,69.5,0.0,32.8,4.9,6.5,0
2021-10-21,West_Zone,76.9,0.0,19.8,3.2,6.5,0
2021-10-22,West_Zone,66.8,6.3,20.9,8.6,6.3,0
2021-10-23,West_Zone,78.4,0.0,18.1,1.9,5.3,0
2021-10-24,West_Zone,85.4,0.0,18.1,7.4,6.4,0
2021-10-25,West_Zone,71.3,0.0,25.2,7.9,6.6,0
2021-10-26,West_Zone,68.6,1.5,31.4,6.9,6.2,0
2021-10-27,West_Zone,72.4,0.0,25.2,7.5,6.3,0
2021-10-28,West_Zone,82.1,0.0,23.5,8.8,6.2,0
2021-10-29,West_Zone,65.3,0.0,25.9,6.2,6.4,0
2021-10-30,West_Zone,72.5,1.2,24.2,5.0,7.5,0
2021-10-31,West_Zone,66.6,0.0,25.6,7.5,7.8,0
2021-11-01,West_Zone,70.1,0.0,21.9,7.8,4.7,0
2021-11-02,West_Zone,68.8,0.0,30.9,8.7,7.0,0
2021-11-03,West_Zone,77.6,1.3,25.3,1.0,7.1,0
2021-11-04,West_Zone,78.4,0.0,30.9,5.4,6.5,0
2021-11-05,West_Zone,72.6,0.0,26.1,2.8,7.1,0
2021-11-06,West_Zone,68.4,0.0,26.2,7.7,7.6,0
2021-11-07,West_Zone,85.0,0.0,22.5,8.2,5.6,0
2021-11-08,West_Zone,71.7,2.7,20.3,5.2,6.3,0
2021-11-09,West_Zone,69.2,1.6,23.3,3.8,7.6,0
2021-11-10,West_Zone,59.5,0.0,31.6,7.8,6.0,0
2021-11-11,West_Zone,76.4,0.0,30.7,5.6,6.6,0
2021-11-12,West_Zone,75.7,0.9,25.3,10.3,6.2,0
2021-11-13,West_Zone,85.9,0.0,20.3,11.3,6.9,0
2021-11-14,West_Zone,65.9,0.0,22.0,9.0,7.1,0
2021-11-15,West_Zone,80.5,0.0,21.4,6.7,6.4,0
2021-11-16,West_Zone,72.6,0.0,22.9,11.5,6.4,0
2021-11-17,West_Zone,73.3,0.0,30.9,6.7,5.6,0
2021-11-18,West_Zone,62.5,0.0,25.4,4.6,7.4,0
2021-11-19,West_Zone,80.9,0.0,20.8,4.0,6.1,0
2021-11-20,West_Zone,74.4,0.0,25.9,3.9,6.5,0
2021-11-21,West_Zone,69.2,0.0,30.0,6.0,7.2,0
2021-11-22,West_Zone,71.8,0.0,33.3,7.4,6.8,0
2021-11-23,West_Zone,68.7,1.9,22.5,1.8,7.0,0
2021-11-24,West_Zone,66.1,0.0,30.9,4.7,7.0,0
2021-11-25,West_Zone,69.4,0.0,23.8,6.6,6.6,0
2021-11-26,West_Zone,61.0,0.0,26.3,7.9,6.8,0
2021-11-27,West_Zone,77.8,0.0,20.9,5.9,5.6,0
2021-11-28,West_Zone,76.8,0.4,25.2,6.7,6.4,0
2021-11-29,West_Zone,68.0,0.0,24.1,2.3,7.1,0
2021-11-30,West_Zone,74.1,0.0,22.7,3.3,5.8,0
2021-12-01,West_Zone,77.7,0.0,15.0,5.8,3.1,0
2021-12-02,West_Zone,81.2,0.0,14.0,7.5,2.9,0
2021-12-03,West_Zone,77.6,0.0,12.1,6.7,3.4,0
2021-12-04,West_Zone,75.8,0.0,13.0,3.5,4.2,0
2021-12-05,West_Zone,86.7,0.0,11.0,5.3,3.6,0
2021-12-06,West_Zone,75.3,0.0,20.7,10.5,2.5,0
2021-12-07,West_Zone,86.2,0.0,19.9,7.6,4.1,0
2021-12-08,West_Zone,77.1,0.0,18.5,5.5,3.4,0
2021-12-09,West_Zone,75.5,0.0,13.1,2.9,3.7,0
2021-12-10,West_Zone,83.0,0.0,18.6,3.9,3.6,0
2021-12-11,West_Zone,83.2,0.0,13.3,6.0,2.9,0
2021-12-12,West_Zone,84.0,0.0,12.7,6.8,3.3,0
2021-12-13,West_Zone,82.9,0.0,18.4,7.7,3.4,0
2021-12-14,West_Zone,75.0,0.0,16.2,7.2,3.7,0
2021-12-15,West_Zone,78.2,0.0,15.3,4.9,3.0,0
2021-12-16,West_Zone,78.5,0.0,14.4,4.5,2.8,0
2021-12-17,West_Zone,72.9,0.0,14.4,12.1,3.9,0
2021-12-18,West_Zone,76.9,0.0,16.3,4.3,4.2,0
2021-12-19,West_Zone,88.0,1.8,11.2,2.1,3.7,0
2021-12-20,West_Zone,78.6,0.0,17.7,1.1,3.2,0
2021-12-21,West_Zone,71.1,0.0,17.0,4.9,3.2,0
2021-12-22,West_Zone,69.4,2.9,18.1,8.8,3.2,0
2021-12-23,West_Zone,88.2,0.0,13.5,4.3,4.0,0
2021-12-24,West_Zone,78.8,0.0,14.5,10.4,3.0,0
2021-12-25,West_Zone,75.0,0.0,16.2,6.0,4.1,0
2021-12-26,West_Zone,78.2,0.0,14.0,9.3,3.8,0
2021-12-27,West_Zone,73.3,3.6,12.2,3.7,4.1,0
2021-12-28,West_Zone,83.1,1.0,20.1,3.8,4.4,0
2021-12-29,West_Zone,76.4,0.0,16.0,6.3,3.9,0
2021-12-30,West_Zone,87.3,0.0,12.6,7.4,2.5,0
2021-12-31,West_Zone,80.6,0.0,12.8,5.5,3.8,0
2022-01-01,West_Zone,85.8,0.0,15.5,6.9,3.6,0
2022-01-02,West_Zone,81.7,1.0,12.7,7.8,3.2,0
2022-01-03,West_Zone,79.5,0.0,21.3,1.7,4.6,0
2022-01-04,West_Zone,83.2,0.0,14.0,5.0,3.4,0
2022-01-05,West_Zone,80.7,0.0,17.4,4.4,3.3,0
2022-01-06,West_Zone,85.8,0.0,6.5,4.6,3.7,0
2022-01-07,West_Zone,76.5,4.3,17.3,7.2,3.4,0
2022-01-08,West_Zone,89.7,0.0,13.2,4.5,3.1,0
2022-01-09,West_Zone,71.9,0.0,19.3,1.0,3.0,0
2022-01-10,West_Zone,79.3,0.0,14.5,5.3,3.0,0
2022-01-11,West_Zone,79.3,0.0,14.6,2.8,3.0,0
2022-01-12,West_Zone,82.6,0.1,12.4,7.5,3.7,0
2022-01-13,West_Zone,75.1,0.0,18.0,8.4,3.0,0
2022-01-14,West_Zone,78.1,0.0,19.1,1.0,2.6,0
2022-01-15,West_Zone,78.3,0.0,14.8,3.7,3.7,0
2022-01-16,West_Zone,71.1,0.5,15.0,7.1,3.1,0
2022-01-17,West_Zone,79.9,1.6,13.5,1.8,3.4,0
2022-01-18,West_Zone,72.2,0.0,17.1,8.3,4.4,0
2022-01-19,West_Zone,73.4,0.0,9.8,9.1,3.3,0
2022-01-20,West_Zone,75.2,0.0,22.5,5.5,4.8,0
2022-01-21,West_Zone,82.6,0.9,13.1,3.7,3.4,0
2022-01-22,West_Zone,84.0,0.0,11.0,1.0,3.9,0
2022-01-23,West_Zone,81.5,0.0,15.5,8.4,3.2,0
2022-01-24,West_Zone,68.7,0.0,16.1,12.0,3.6,0
2022-01-25,West_Zone,73.9,0.0,12.1,11.4,2.8,0
2022-01-26,West_Zone,90.7,0.0,12.0,5.4,2.9,0
