Date,Region,Climate_Zone,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index
2021-04-15,West_Zone,Tropical_Monsoon,-0.094,0.653,112.0,0.659
2021-04-16,West_Zone,Tropical_Monsoon,0.026,0.608,88.0,0.643
2021-04-17,West_Zone,Tropical_Monsoon,-0.184,0.679,63.0,0.656
2021-04-18,West_Zone,Tropical_Monsoon,0.14,0.672,51.0,0.609
2021-04-19,West_Zone,Tropical_Monsoon,-0.062,0.601,131.0,0.607
2021-04-20,West_Zone,Tropical_Monsoon,-0.048,0.56,92.0,0.596
2021-04-21,West_Zone,Tropical_Monsoon,-0.137,0.505,109.0,0.649
2021-04-22,West_Zone,Tropical_Monsoon,-0.004,0.706,78.0,0.636
2021-04-23,West_Zone,Tropical_Monsoon,-0.027,0.563,89.0,0.595
2021-04-24,West_Zone,Tropical_Monsoon,0.182,0.53,90.0,0.558
2021-04-25,West_Zone,Tropical_Monsoon,0.086,0.628,99.0,0.588
2021-04-26,West_Zone,Tropical_Monsoon,-0.051,0.531,97.0,0.572
2021-04-27,West_Zone,Tropical_Monsoon,-0.167,0.628,78.0,0.628
2021-04-28,West_Zone,Tropical_Monsoon,-0.228,0.6,78.0,0.567
2021-04-29,West_Zone,Tropical_Monsoon,-0.103,0.675,94.0,0.609
2021-04-30,West_Zone,Tropical_Monsoon,-0.133,0.67,63.0,0.572
2021-05-01,West_Zone,Tropical_Monsoon,0.035,0.686,80.0,0.674
2021-05-02,West_Zone,Tropical_Monsoon,-0.014,0.632,92.0,0.621
2021-05-03,West_Zone,Tropical_Monsoon,0.002,0.568,102.0,0.611
2021-05-04,West_Zone,Tropical_Monsoon,-0.095,0.558,122.0,0.567
2021-05-05,West_Zone,Tropical_Monsoon,0.015,0.588,86.0,0.642
2021-05-06,West_Zone,Tropical_Monsoon,-0.142,0.74,96.0,0.69
2021-05-07,West_Zone,Tropical_Monsoon,-0.009,0.605,61.0,0.613
2021-05-08,West_Zone,Tropical_Monsoon,0.083,0.63,101.0,0.603
2021-05-09,West_Zone,Tropical_Monsoon,-0.037,0.711,79.0,0.654
2021-05-10,West_Zone,Tropical_Monsoon,0.044,0.635,89.0,0.641
2021-05-11,West_Zone,Tropical_Monsoon,-0.198,0.575,104.0,0.63
2021-05-12,West_Zone,Tropical_Monsoon,-0.206,0.664,104.0,0.646
2021-05-13,West_Zone,Tropical_Monsoon,0.033,0.594,69.0,0.637
2021-05-14,West_Zone,Tropical_Monsoon,0.105,0.637,109.0,0.598
2021-05-15,West_Zone,Tropical_Monsoon,-0.024,0.651,94.0,0.65
2021-05-16,West_Zone,Tropical_Monsoon,0.215,0.59,118.0,0.594
2021-05-17,West_Zone,Tropical_Monsoon,-0.144,0.631,121.0,0.542
2021-05-18,West_Zone,Tropical_Monsoon,-0.068,0.716,124.0,0.625
2021-05-19,West_Zone,Tropical_Monsoon,0.014,0.582,69.0,0.589
2021-05-20,West_Zone,Tropical_Monsoon,0.046,0.699,102.0,0.642
2021-05-21,West_Zone,Tropical_Monsoon,-0.058,0.585,67.0,0.631
2021-05-22,West_Zone,Tropical_Monsoon,-0.106,0.728,118.0,0.648
2021-05-23,West_Zone,Tropical_Monsoon,0.062,0.569,121.0,0.663
2021-05-24,West_Zone,Tropical_Monsoon,0.013,0.596,113.0,0.593
2021-05-25,West_Zone,Tropical_Monsoon,-0.034,0.71,87.0,0.578
2021-05-26,West_Zone,Tropical_Monsoon,0.05,0.713,105.0,0.647
2021-05-27,West_Zone,Tropical_Monsoon,-0.014,0.669,85.0,0.611
2021-05-28,West_Zone,Tropical_Monsoon,-0.014,0.555,95.0,0.566
2021-05-29,West_Zone,Tropical_Monsoon,-0.018,0.625,93.0,0.607
2021-05-30,West_Zone,Tropical_Monsoon,-0.082,0.62,59.0,0.591
2021-05-31,West_Zone,Tropical_Monsoon,-0.092,0.569,80.0,0.582
2021-06-01,West_Zone,Tropical_Monsoon,-0.053,0.122,101.0,0.536
2021-06-02,West_Zone,Tropical_Monsoon,0.003,0.033,58.0,0.472
2021-06-03,West_Zone,Tropical_Monsoon,-0.187,0.003,63.0,0.453
2021-06-04,West_Zone,Tropical_Monsoon,0.094,0.0,60.0,0.508
2021-06-05,West_Zone,Tropical_Monsoon,0.002,0.183,53.0,0.497
2021-06-06,West_Zone,Tropical_Monsoon,-0.107,0.049,61.0,0.435
2021-06-07,West_Zone,Tropical_Monsoon,0.162,0.051,53.0,0.433
2021-06-08,West_Zone,Tropical_Monsoon,0.004,0.018,20.0,0.462
2021-06-09,West_Zone,Tropical_Monsoon,-0.134,0.162,74.0,0.451
2021-06-10,West_Zone,Tropical_Monsoon,0.157,0.0,89.0,0.425
2021-06-11,West_Zone,Tropical_Monsoon,0.135,0.008,39.0,0.451
2021-06-12,West_Zone,Tropical_Monsoon,-0.091,0.061,53.0,0.509
2021-06-13,West_Zone,Tropical_Monsoon,-0.032,0.079,87.0,0.519
2021-06-14,West_Zone,Tropical_Monsoon,-0.046,0.12,46.0,0.51
2021-06-15,West_Zone,Tropical_Monsoon,-0.189,0.039,67.0,0.47
2021-06-16,West_Zone,Tropical_Monsoon,0.032,0.173,138.0,0.486
2021-06-17,West_Zone,Tropical_Monsoon,0.085,0.04,71.0,0.482
2021-06-18,West_Zone,Tropical_Monsoon,0.066,0.019,61.0,0.518
2021-06-19,West_Zone,Tropical_Monsoon,0.003,0.014,76.0,0.468
2021-06-20,West_Zone,Tropical_Monsoon,0.094,0.034,74.0,0.455
2021-06-21,West_Zone,Tropical_Monsoon,-0.114,0.01,48.0,0.458
2021-06-22,West_Zone,Tropical_Monsoon,0.182,0.125,29.0,0.483
2021-06-23,West_Zone,Tropical_Monsoon,-0.077,0.02,71.0,0.481
2021-06-24,West_Zone,Tropical_Monsoon,-0.066,0.072,73.0,0.455
2021-06-25,West_Zone,Tropical_Monsoon,-0.058,0.018,55.0,0.477
2021-06-26,West_Zone,Tropical_Monsoon,-0.065,0.01,90.0,0.48
2021-06-27,West_Zone,Tropical_Monsoon,-0.019,0.146,86.0,0.507
2021-06-28,West_Zone,Tropical_Monsoon,-0.023,0.176,74.0,0.471
2021-06-29,West_Zone,Tropical_Monsoon,0.013,0.156,55.0,0.495
2021-06-30,West_Zone,Tropical_Monsoon,-0.082,0.0,22.0,0.444
2021-07-01,West_Zone,Tropical_Monsoon,0.017,0.0,57.0,0.458
2021-07-02,West_Zone,Tropical_Monsoon,-0.109,0.199,27.0,0.49
2021-07-03,West_Zone,Tropical_Monsoon,0.073,0.065,20.0,0.514
2021-07-04,West_Zone,Tropical_Monsoon,0.072,0.0,72.0,0.466
2021-07-05,West_Zone,Tropical_Monsoon,-0.001,0.145,81.0,0.448
2021-07-06,West_Zone,Tropical_Monsoon,-0.065,0.084,25.0,0.441
2021-07-07,West_Zone,Tropical_Monsoon,0.031,0.114,55.0,0.525
2021-07-08,West_Zone,Tropical_Monsoon,-0.089,0.0,60.0,0.455
2021-07-09,West_Zone,Tropical_Monsoon,0.003,0.06,55.0,0.463
2021-07-10,West_Zone,Tropical_Monsoon,-0.015,0.137,35.0,0.528
2021-07-11,West_Zone,Tropical_Monsoon,0.263,0.042,84.0,0.466
2021-07-12,West_Zone,Tropical_Monsoon,-0.123,0.154,36.0,0.463
2021-07-13,West_Zone,Tropical_Monsoon,-0.267,0.001,25.0,0.426
2021-07-14,West_Zone,Tropical_Monsoon,-0.064,0.073,35.0,0.497
2021-07-15,West_Zone,Tropical_Monsoon,-0.172,0.179,69.0,0.566
2021-07-16,West_Zone,Tropical_Monsoon,-0.073,0.011,55.0,0.488
2021-07-17,West_Zone,Tropical_Monsoon,-0.13,0.096,46.0,0.473
2021-07-18,West_Zone,Tropical_Monsoon,-0.09,0.115,69.0,0.482
2021-07-19,West_Zone,Tropical_Monsoon,-0.106,0.085,66.0,0.483
2021-07-20,West_Zone,Tropical_Monsoon,0.096,0.065,20.0,0.416
2021-07-21,West_Zone,Tropical_Monsoon,-0.005,0.027,69.0,0.467
2021-07-22,West_Zone,Tropical_Monsoon,0.108,0.092,81.0,0.501
2021-07-23,West_Zone,Tropical_Monsoon,0.004,0.074,58.0,0.532
2021-07-24,West_Zone,Tropical_Monsoon,0.093,0.0,56.0,0.493
2021-07-25,West_Zone,Tropical_Monsoon,-0.03,0.146,94.0,0.554
2021-07-26,West_Zone,Tropical_Monsoon,0.159,0.025,47.0,0.517
2021-07-27,West_Zone,Tropical_Monsoon,0.047,0.0,57.0,0.502
2021-07-28,West_Zone,Tropical_Monsoon,-0.078,0.044,66.0,0.472
2021-07-29,West_Zone,Tropical_Monsoon,0.062,0.026,61.0,0.477
2021-07-30,West_Zone,Tropical_Monsoon,0.003,0.065,55.0,0.426
2021-07-31,West_Zone,Tropical_Monsoon,-0.02,0.005,62.0,0.465
2021-08-01,West_Zone,Tropical_Monsoon,0.01,0.107,88.0,0.504
2021-08-02,West_Zone,Tropical_Monsoon,0.075,0.163,75.0,0.492
2021-08-03,West_Zone,Tropical_Monsoon,-0.212,0.086,59.0,0.435
2021-08-04,West_Zone,Tropical_Monsoon,-0.035,0.0,44.0,0.507
2021-08-05,West_Zone,Tropical_Monsoon,0.068,0.025,47.0,0.478
2021-08-06,West_Zone,Tropical_Monsoon,0.025,0.093,77.0,0.535
2021-08-07,West_Zone,Tropical_Monsoon,-0.113,0.0,31.0,0.482
2021-08-08,West_Zone,Tropical_Monsoon,-0.237,0.006,103.0,0.503
2021-08-09,West_Zone,Tropical_Monsoon,0.17,0.0,59.0,0.495
2021-08-10,West_Zone,Tropical_Monsoon,-0.019,0.087,35.0,0.461
2021-08-11,West_Zone,Tropical_Monsoon,0.151,0.21,63.0,0.497
2021-08-12,West_Zone,Tropical_Monsoon,0.079,0.004,46.0,0.448
2021-08-13,West_Zone,Tropical_Monsoon,-0.079,0.129,52.0,0.463
2021-08-14,West_Zone,Tropical_Monsoon,-0.25,0.046,33.0,0.524
2021-08-15,West_Zone,Tropical_Monsoon,-0.046,0.001,56.0,0.462
2021-08-16,West_Zone,Tropical_Monsoon,-0.004,0.174,22.0,0.517
2021-08-17,West_Zone,Tropical_Monsoon,0.045,0.21,49.0,0.473
2021-08-18,West_Zone,Tropical_Monsoon,-0.111,0.105,45.0,0.511
2021-08-19,West_Zone,Tropical_Monsoon,0.018,0.102,51.0,0.473
2021-08-20,West_Zone,Tropical_Monsoon,0.018,0.084,46.0,0.519
2021-08-21,West_Zone,Tropical_Monsoon,0.099,0.071,61.0,0.457
2021-08-22,West_Zone,Tropical_Monsoon,-0.031,0.1,76.0,0.525
2021-08-23,West_Zone,Tropical_Monsoon,0.044,0.121,66.0,0.518
2021-08-24,West_Zone,Tropical_Monsoon,0.029,0.18,83.0,0.491
2021-08-25,West_Zone,Tropical_Monsoon,0.088,0.049,51.0,0.515
2021-08-26,West_Zone,Tropical_Monsoon,-0.082,0.088,66.0,0.516
2021-08-27,West_Zone,Tropical_Monsoon,-0.307,0.075,67.0,0.493
2021-08-28,West_Zone,Tropical_Monsoon,-0.024,0.141,81.0,0.465
2021-08-29,West_Zone,Tropical_Monsoon,-0.023,0.224,47.0,0.54
2021-08-30,West_Zone,Tropical_Monsoon,-0.116,0.144,74.0,0.498
2021-08-31,West_Zone,Tropical_Monsoon,-0.151,0.128,45.0,0.493
2021-09-01,West_Zone,Tropical_Monsoon,-0.057,0.434,110.0,0.571
2021-09-02,West_Zone,Tropical_Monsoon,-0.011,0.456,114.0,0.573
2021-09-03,West_Zone,Tropical_Monsoon,0.01,0.525,128.0,0.565
2021-09-04,West_Zone,Tropical_Monsoon,-0.229,0.279,100.0,0.484
2021-09-05,West_Zone,Tropical_Monsoon,-0.175,0.416,103.0,0.512
2021-09-06,West_Zone,Tropical_Monsoon,0.113,0.225,108.0,0.525
2021-09-07,West_Zone,Tropical_Monsoon,-0.019,0.437,121.0,0.497
2021-09-08,West_Zone,Tropical_Monsoon,-0.0,0.413,103.0,0.585
2021-09-09,West_Zone,Tropical_Monsoon,-0.133,0.347,125.0,0.562
2021-09-10,West_Zone,Tropical_Monsoon,-0.0,0.22,114.0,0.506
2021-09-11,West_Zone,Tropical_Monsoon,-0.038,0.379,132.0,0.586
2021-09-12,West_Zone,Tropical_Monsoon,-0.062,0.393,121.0,0.55
2021-09-13,West_Zone,Tropical_Monsoon,-0.146,0.376,152.0,0.567
2021-09-14,West_Zone,Tropical_Monsoon,-0.087,0.343,122.0,0.487
2021-09-15,West_Zone,Tropical_Monsoon,0.197,0.326,98.0,0.474
2021-09-16,West_Zone,Tropical_Monsoon,-0.035,0.377,116.0,0.547
2021-09-17,West_Zone,Tropical_Monsoon,0.079,0.332,120.0,0.556
2021-09-18,West_Zone,Tropical_Monsoon,-0.02,0.429,104.0,0.596
2021-09-19,West_Zone,Tropical_Monsoon,-0.031,0.375,147.0,0.548
2021-09-20,West_Zone,Tropical_Monsoon,-0.064,0.277,114.0,0.537
2021-09-21,West_Zone,Tropical_Monsoon,0.135,0.391,108.0,0.581
2021-09-22,West_Zone,Tropical_Monsoon,0.037,0.405,123.0,0.557
2021-09-23,West_Zone,Tropical_Monsoon,-0.079,0.477,104.0,0.597
2021-09-24,West_Zone,Tropical_Monsoon,-0.039,0.436,137.0,0.535
2021-09-25,West_Zone,Tropical_Monsoon,0.108,0.326,134.0,0.492
2021-09-26,West_Zone,Tropical_Monsoon,-0.284,0.466,122.0,0.56
2021-09-27,West_Zone,Tropical_Monsoon,0.031,0.297,131.0,0.557
2021-09-28,West_Zone,Tropical_Monsoon,0.054,0.382,111.0,0.534
2021-09-29,West_Zone,Tropical_Monsoon,-0.075,0.425,93.0,0.586
2021-09-30,West_Zone,Tropical_Monsoon,0.015,0.468,114.0,0.546
2021-10-01,West_Zone,Tropical_Monsoon,0.05,0.493,111.0,0.566
2021-10-02,West_Zone,Tropical_Monsoon,-0.123,0.456,83.0,0.581
2021-10-03,West_Zone,Tropical_Monsoon,0.084,0.372,101.0,0.533
2021-10-04,West_Zone,Tropical_Monsoon,0.03,0.415,98.0,0.549
2021-10-05,West_Zone,Tropical_Monsoon,-0.015,0.393,101.0,0.48
2021-10-06,West_Zone,Tropical_Monsoon,0.01,0.337,144.0,0.569
2021-10-07,West_Zone,Tropical_Monsoon,0.071,0.373,129.0,0.55
2021-10-08,West_Zone,Tropical_Monsoon,0.232,0.488,137.0,0.554
2021-10-09,West_Zone,Tropical_Monsoon,0.061,0.419,129.0,0.62
2021-10-10,West_Zone,Tropical_Monsoon,0.081,0.504,139.0,0.562
2021-10-11,West_Zone,Tropical_Monsoon,0.019,0.315,120.0,0.523
2021-10-12,West_Zone,Tropical_Monsoon,0.19,0.357,147.0,0.52
2021-10-13,West_Zone,Tropical_Monsoon,-0.147,0.405,98.0,0.594
2021-10-14,West_Zone,Tropical_Monsoon,-0.174,0.425,119.0,0.609
2021-10-15,West_Zone,Tropical_Monsoon,0.015,0.373,102.0,0.593
2021-10-16,West_Zone,Tropical_Monsoon,0.066,0.428,142.0,0.607
2021-10-17,West_Zone,Tropical_Monsoon,-0.257,0.428,128.0,0.549
2021-10-18,West_Zone,Tropical_Monsoon,-0.0,0.297,141.0,0.584
2021-10-19,West_Zone,Tropical_Monsoon,-0.018,0.425,95.0,0.56
2021-10-20,West_Zone,Tropical_Monsoon,0.074,0.444,109.0,0.525
2021-10-21,West_Zone,Tropical_Monsoon,0.043,0.398,88.0,0.547
2021-10-22,West_Zone,Tropical_Monsoon,-0.181,0.27,127.0,0.537
2021-10-23,West_Zone,Tropical_Monsoon,-0.108,0.363,112.0,0.531
2021-10-24,West_Zone,Tropical_Monsoon,-0.081,0.406,134.0,0.566
2021-10-25,West_Zone,Tropical_Monsoon,0.074,0.328,121.0,0.558
2021-10-26,West_Zone,Tropical_Monsoon,0.037,0.435,82.0,0.581
2021-10-27,West_Zone,Tropical_Monsoon,-0.062,0.424,90.0,0.586
2021-10-28,West_Zone,Tropical_Monsoon,0.014,0.388,121.0,0.552
2021-10-29,West_Zone,Tropical_Monsoon,-0.106,0.381,128.0,0.533
2021-10-30,West_Zone,Tropical_Monsoon,0.205,0.392,80.0,0.514
2021-10-31,West_Zone,Tropical_Monsoon,0.057,0.38,118.0,0.552
2021-11-01,West_Zone,Tropical_Monsoon,0.079,0.303,102.0,0.52
2021-11-02,West_Zone,Tropical_Monsoon,0.138,0.354,100.0,0.545
2021-11-03,West_Zone,Tropical_Monsoon,0.102,0.384,108.0,0.494
2021-11-04,West_Zone,Tropical_Monsoon,0.003,0.465,122.0,0.531
2021-11-05,West_Zone,Tropical_Monsoon,-0.018,0.422,107.0,0.581
2021-11-06,West_Zone,Tropical_Monsoon,0.129,0.468,84.0,0.528
2021-11-07,West_Zone,Tropical_Monsoon,0.003,0.296,122.0,0.528
2021-11-08,West_Zone,Tropical_Monsoon,-0.075,0.359,114.0,0.525
2021-11-09,West_Zone,Tropical_Monsoon,0.197,0.504,103.0,0.559
2021-11-10,West_Zone,Tropical_Monsoon,-0.094,0.335,114.0,0.546
2021-11-11,West_Zone,Tropical_Monsoon,-0.173,0.334,114.0,0.544
2021-11-12,West_Zone,Tropical_Monsoon,0.099,0.364,121.0,0.567
2021-11-13,West_Zone,Tropical_Monsoon,-0.073,0.501,116.0,0.552
2021-11-14,West_Zone,Tropical_Monsoon,0.044,0.34,123.0,0.518
2021-11-15,West_Zone,Tropical_Monsoon,0.182,0.413,119.0,0.597
2021-11-16,West_Zone,Tropical_Monsoon,-0.137,0.404,135.0,0.554
2021-11-17,West_Zone,Tropical_Monsoon,-0.004,0.264,149.0,0.537
2021-11-18,West_Zone,Tropical_Monsoon,0.148,0.379,120.0,0.54
2021-11-19,West_Zone,Tropical_Monsoon,0.068,0.347,109.0,0.56
2021-11-20,West_Zone,Tropical_Monsoon,-0.018,0.421,94.0,0.491
2021-11-21,West_Zone,Tropical_Monsoon,0.239,0.484,132.0,0.616
2021-11-22,West_Zone,Tropical_Monsoon,-0.01,0.359,104.0,0.536
2021-11-23,West_Zone,Tropical_Monsoon,0.04,0.359,162.0,0.512
2021-11-24,West_Zone,Tropical_Monsoon,0.165,0.531,170.0,0.561
2021-11-25,West_Zone,Tropical_Monsoon,0.098,0.337,116.0,0.536
2021-11-26,West_Zone,Tropical_Monsoon,0.132,0.299,90.0,0.531
2021-11-27,West_Zone,Tropical_Monsoon,-0.09,0.463,132.0,0.58
2021-11-28,West_Zone,Tropical_Monsoon,0.123,0.377,158.0,0.518
2021-11-29,West_Zone,Tropical_Monsoon,0.017,0.397,96.0,0.585
2021-11-30,West_Zone,Tropical_Monsoon,-0.075,0.514,154.0,0.573
2021-12-01,West_Zone,Tropical_Monsoon,0.022,0.336,117.0,0.527
2021-12-02,West_Zone,Tropical_Monsoon,0.019,0.408,124.0,0.555
2021-12-03,West_Zone,Tropical_Monsoon,0.187,0.346,156.0,0.566
2021-12-04,West_Zone,Tropical_Monsoon,0.038,0.44,168.0,0.569
2021-12-05,West_Zone,Tropical_Monsoon,-0.078,0.387,149.0,0.54
2021-12-06,West_Zone,Tropical_Monsoon,-0.101,0.35,158.0,0.538
2021-12-07,West_Zone,Tropical_Monsoon,-0.005,0.464,170.0,0.613
2021-12-08,West_Zone,Tropical_Monsoon,-0.135,0.421,172.0,0.597
2021-12-09,West_Zone,Tropical_Monsoon,-0.072,0.345,139.0,0.557
2021-12-10,West_Zone,Tropical_Monsoon,-0.024,0.349,134.0,0.552
2021-12-11,West_Zone,Tropical_Monsoon,-0.042,0.432,169.0,0.637
2021-12-12,West_Zone,Tropical_Monsoon,0.073,0.32,158.0,0.554
2021-12-13,West_Zone,Tropical_Monsoon,-0.074,0.434,161.0,0.574
2021-12-14,West_Zone,Tropical_Monsoon,-0.247,0.5,138.0,0.579
2021-12-15,West_Zone,Tropical_Monsoon,-0.169,0.46,161.0,0.586
2021-12-16,West_Zone,Tropical_Monsoon,-0.002,0.383,130.0,0.464
2021-12-17,West_Zone,Tropical_Monsoon,-0.059,0.436,154.0,0.6
2021-12-18,West_Zone,Tropical_Monsoon,-0.124,0.345,152.0,0.508
2021-12-19,West_Zone,Tropical_Monsoon,0.196,0.428,152.0,0.545
2021-12-20,West_Zone,Tropical_Monsoon,0.083,0.4,164.0,0.518
2021-12-21,West_Zone,Tropical_Monsoon,-0.006,0.358,132.0,0.527
2021-12-22,West_Zone,Tropical_Monsoon,0.023,0.457,162.0,0.564
2021-12-23,West_Zone,Tropical_Monsoon,-0.027,0.301,150.0,0.562
2021-12-24,West_Zone,Tropical_Monsoon,-0.125,0.349,136.0,0.586
2021-12-25,West_Zone,Tropical_Monsoon,0.103,0.356,126.0,0.607
2021-12-26,West_Zone,Tropical_Monsoon,0.085,0.39,184.0,0.561
2021-12-27,West_Zone,Tropical_Monsoon,-0.198,0.498,149.0,0.578
2021-12-28,West_Zone,Tropical_Monsoon,0.023,0.465,144.0,0.6
2021-12-29,West_Zone,Tropical_Monsoon,0.034,0.426,129.0,0.541
2021-12-30,West_Zone,Tropical_Monsoon,-0.032,0.423,170.0,0.537
2021-12-31,West_Zone,Tropical_Monsoon,0.21,0.419,168.0,0.554
2022-01-01,West_Zone,Tropical_Monsoon,0.349,0.502,165.0,0.584
2022-01-02,West_Zone,Tropical_Monsoon,0.112,0.311,149.0,0.476
2022-01-03,West_Zone,Tropical_Monsoon,0.128,0.466,164.0,0.609
2022-01-04,West_Zone,Tropical_Monsoon,0.116,0.39,135.0,0.565
2022-01-05,West_Zone,Tropical_Monsoon,0.089,0.45,154.0,0.596
2022-01-06,West_Zone,Tropical_Monsoon,0.058,0.45,149.0,0.525
2022-01-07,West_Zone,Tropical_Monsoon,0.201,0.464,155.0,0.556
2022-01-08,West_Zone,Tropical_Monsoon,0.346,0.515,117.0,0.567
2022-01-09,West_Zone,Tropical_Monsoon,0.305,0.338,184.0,0.538
2022-01-10,West_Zone,Tropical_Monsoon,0.229,0.48,179.0,0.579
2022-01-11,West_Zone,Tropical_Monsoon,-0.091,0.416,129.0,0.59
2022-01-12,West_Zone,Tropical_Monsoon,-0.036,0.392,160.0,0.561
2022-01-13,West_Zone,Tropical_Monsoon,0.256,0.542,123.0,0.573
2022-01-14,West_Zone,Tropical_Monsoon,0.312,0.462,152.0,0.641
2022-01-15,West_Zone,Tropical_Monsoon,0.205,0.395,110.0,0.551
2022-01-16,West_Zone,Tropical_Monsoon,0.119,0.477,145.0,0.552
2022-01-17,West_Zone,Tropical_Monsoon,0.285,0.417,141.0,0.508
2022-01-18,West_Zone,Tropical_Monsoon,0.225,0.394,171.0,0.561
2022-01-19,West_Zone,Tropical_Monsoon,0.264,0.384,180.0,0.577
2022-01-20,West_Zone,Tropical_Monsoon,-0.036,0.438,180.0,0.535
2022-01-21,West_Zone,Tropical_Monsoon,0.184,0.383,171.0,0.574
2022-01-22,West_Zone,Tropical_Monsoon,0.327,0.429,151.0,0.57
2022-01-23,West_Zone,Tropical_Monsoon,0.203,0.473,157.0,0.525
2022-01-24,West_Zone,Tropical_Monsoon,0.245,0.427,157.0,0.586
2022-01-25,West_Zone,Tropical_Monsoon,0.154,0.539,129.0,0.587
2022-01-26,West_Zone,Tropical_Monsoon,0.161,0.421,171.0,0.531
2022-01-27,West_Zone,Tropical_Monsoon,0.29,0.501,162.0,0.614
2022-01-28,West_Zone,Tropical_Monsoon,0.083,0.479,163.0,0.608
2022-01-29,West_Zone,Tropical_Monsoon,0.073,0.512,109.0,0.554
2022-01-30,West_Zone,Tropical_Monsoon,0.102,0.538,158.0,0.603
2022-01-31,West_Zone,Tropical_Monsoon,0.152,0.314,168.0,0.545
2022-02-01,West_Zone,Tropical_Monsoon,-0.011,0.436,150.0,0.567
2022-02-02,West_Zone,Tropical_Monsoon,0.223,0.413,141.0,0.548
2022-02-03,West_Zone,Tropical_Monsoon,0.134,0.427,125.0,0.562
2022-02-04,West_Zone,Tropical_Monsoon,0.235,0.396,124.0,0.587
2022-02-05,West_Zone,Tropical_Monsoon,-0.062,0.387,153.0,0.569
2022-02-06,West_Zone,Tropical_Monsoon,0.236,0.354,146.0,0.491
2022-02-07,West_Zone,Tropical_Monsoon,0.284,0.426,146.0,0.502
2022-02-08,West_Zone,Tropical_Monsoon,0.194,0.476,178.0,0.523
2022-02-09,West_Zone,Tropical_Monsoon,0.153,0.39,127.0,0.517
2022-02-10,West_Zone,Tropical_Monsoon,0.237,0.4,144.0,0.537
2022-02-11,West_Zone,Tropical_Monsoon,0.277,0.378,180.0,0.541
2022-02-12,West_Zone,Tropical_Monsoon,0.202,0.36,144.0,0.548
2022-02-13,West_Zone,Tropical_Monsoon,0.21,0.406,151.0,0.56
2022-02-14,West_Zone,Tropical_Monsoon,0.316,0.441,147.0,0.569
2022-02-15,West_Zone,Tropical_Monsoon,0.226,0.495,163.0,0.618
2022-02-16,West_Zone,Tropical_Monsoon,0.07,0.348,113.0,0.497
2022-02-17,West_Zone,Tropical_Monsoon,0.277,0.418,146.0,0.575
2022-02-18,West_Zone,Tropical_Monsoon,0.138,0.491,151.0,0.593
2022-02-19,West_Zone,Tropical_Monsoon,0.153,0.349,132.0,0.509
2022-02-20,West_Zone,Tropical_Monsoon,0.161,0.496,156.0,0.6
2022-02-21,West_Zone,Tropical_Monsoon,0.247,0.394,164.0,0.57
2022-02-22,West_Zone,Tropical_Monsoon,0.325,0.463,158.0,0.574
2022-02-23,West_Zone,Tropical_Monsoon,0.152,0.407,182.0,0.489
2022-02-24,West_Zone,Tropical_Monsoon,0.323,0.448,142.0,0.601
2022-02-25,West_Zone,Tropical_Monsoon,0.166,0.517,159.0,0.596
2022-02-26,West_Zone,Tropical_Monsoon,0.29,0.413,159.0,0.575
2022-02-27,West_Zone,Tropical_Monsoon,0.17,0.48,146.0,0.478
2022-02-28,West_Zone,Tropical_Monsoon,0.101,0.436,170.0,0.553
2022-03-01,West_Zone,Tropical_Monsoon,0.342,0.573,100.0,0.56
2022-03-02,West_Zone,Tropical_Monsoon,0.091,0.611,73.0,0.652
2022-03-03,West_Zone,Tropical_Monsoon,0.085,0.608,109.0,0.579
2022-03-04,West_Zone,Tropical_Monsoon,0.024,0.535,86.0,0.638
2022-03-05,West_Zone,Tropical_Monsoon,0.277,0.648,89.0,0.651
2022-03-06,West_Zone,Tropical_Monsoon,0.3,0.659,91.0,0.631
2022-03-07,West_Zone,Tropical_Monsoon,0.187,0.669,108.0,0.661
2022-03-08,West_Zone,Tropical_Monsoon,0.052,0.706,114.0,0.608
2022-03-09,West_Zone,Tropical_Monsoon,0.149,0.677,92.0,0.606
2022-03-10,West_Zone,Tropical_Monsoon,0.12,0.584,91.0,0.634
2022-03-11,West_Zone,Tropical_Monsoon,0.047,0.597,58.0,0.581
2022-03-12,West_Zone,Tropical_Monsoon,0.101,0.67,82.0,0.588
2022-03-13,West_Zone,Tropical_Monsoon,0.201,0.643,78.0,0.611
2022-03-14,West_Zone,Tropical_Monsoon,0.089,0.619,101.0,0.588
2022-03-15,West_Zone,Tropical_Monsoon,0.179,0.568,93.0,0.658
2022-03-16,West_Zone,Tropical_Monsoon,-0.028,0.588,79.0,0.63
2022-03-17,West_Zone,Tropical_Monsoon,0.318,0.655,98.0,0.606
2022-03-18,West_Zone,Tropical_Monsoon,0.111,0.503,94.0,0.556
2022-03-19,West_Zone,Tropical_Monsoon,0.237,0.48,49.0,0.59
2022-03-20,West_Zone,Tropical_Monsoon,0.169,0.662,115.0,0.661
2022-03-21,West_Zone,Tropical_Monsoon,0.19,0.588,113.0,0.616
2022-03-22,West_Zone,Tropical_Monsoon,0.037,0.648,91.0,0.593
2022-03-23,West_Zone,Tropical_Monsoon,0.074,0.715,101.0,0.596
2022-03-24,West_Zone,Tropical_Monsoon,0.076,0.559,89.0,0.588
2022-03-25,West_Zone,Tropical_Monsoon,0.153,0.52,66.0,0.599
